"province","region","year","pop","y","g","cd","cds1","cds2","u1","u2","mafiosi","extortion","corruption1","corruption2","murder"
"Bergamo","Lombardia",1994,953457,-0.834833860397339,0.00983751099556684,0,0,0,-0.43847644329071,0.0032544732093811,0,0.000879950821399689,-0.0350000187754631,-0.0108919553458691,0
"Bergamo","Lombardia",1995,936667,6.71367883682251,0.140942811965942,0,0,0,-0.43556272983551,-0.0344646573066711,0,0.00899212807416916,-0.00282683968544006,-0.0141006000339985,0
"Bergamo","Lombardia",1996,943277,-0.90024721622467,-0.0750254243612289,0,0,0,0.128859758377075,0.00363457202911377,0,0.00506126880645752,0.000932952389121056,-0.000231921672821045,0
"Bergamo","Lombardia",1997,949862,0.974166870117188,0.0856630802154541,0,0,0,-0.329534769058228,0.011440634727478,0,-0.0118525587022305,-0.00855456665158272,0.00293051823973656,0
"Bergamo","Lombardia",1998,956181,-2.10265016555786,0.0218892358243465,0,0,0,-0.441443145275116,0.0391790270805359,0,-0.00854750908911228,0.0124803502112627,-0.00755733996629715,0
"Bergamo","Lombardia",1999,965133,0.129942134022713,0.0677057430148125,0,0,0,NA,NA,0.00725288642570376,0.0319453179836273,0.0122201088815928,-0.00233416631817818,0
"Brescia","Lombardia",1987,1029365,0.795127749443054,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Brescia","Lombardia",1988,1032492,4.36980390548706,-0.274016410112381,0,0,0,-0.169191122055054,0.0160605311393738,-2.05952674150467e-05,0.00480440352112055,-0.010695026256144,-0.0116664990782738,0
"Brescia","Lombardia",1989,1036365,3.79648685455322,-0.0633618235588074,0,0,0,-0.541242361068726,-0.00138288736343384,-0.00677971355617046,-0.00392479449510574,0.00674351863563061,0.00963825173676014,0
"Brescia","Lombardia",1990,1040584,0.5932936668396,-0.164747342467308,0,0,0,-0.350313663482666,0.00298792123794556,0,0.0124382153153419,-0.00964911002665758,-0.0125438431277871,0
"Brescia","Lombardia",1991,1044699,0.0417623147368431,-0.237656965851784,0,0,0,0.351086735725403,0.0395882129669189,0,0.0161704253405333,0,0,0
"Brescia","Lombardia",1992,1050405,-0.361558645963669,0.988007128238678,0,0,0,0.25903308391571,-0.00544703006744385,0,-0.0202210787683725,0,0,0.000952013768255711
"Brescia","Lombardia",1993,1055881,-0.402853816747665,-1.06783068180084,0,0,0,0.450990200042725,-0.0394104719161987,0.00757661135867238,0.0197750460356474,0,0,-4.93734842166305e-06
"Brescia","Lombardia",1994,1059981,-0.368643999099731,0.203829675912857,0,0,0,-0.390009880065918,-0.0155442953109741,-0.00757661135867238,0.00549929589033127,0,0,-0.000947076419834048
"Brescia","Lombardia",1995,1065172,2.46733951568604,-0.0584752596914768,0,0,0,-0.662546873092651,0.0183175802230835,0,-0.0255779009312391,0,0,0.000938815530389547
"Brescia","Lombardia",1996,1072562,-0.468393325805664,-0.256593734025955,0,0,0,-0.110941886901855,0.00221860408782959,0,0.0194305125623941,0,0,-0.000938815530389547
"Brescia","Lombardia",1997,1080212,-0.463593900203705,0.0545161701738834,0,0,0,-0.400901556015015,-0.0324249863624573,0,-0.0188054088503122,0,0,0
"Brescia","Lombardia",1998,1088346,-2.54621815681458,0.129149451851845,0,0,0,-0.138484716415405,0.00868356227874756,0,0.00902220420539379,0.0119447307661176,0.0165388584136963,0.00183765089605004
"Brescia","Lombardia",1999,1098481,-0.380212306976318,0.119290329515934,0,0,0,NA,NA,0,0.0324842967092991,-0.000110206194221973,0.00530949421226978,-0.00183765089605004
"Pavia","Lombardia",1987,495429,1.46989035606384,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Pavia","Lombardia",1988,493627,2.25128769874573,-0.209174513816833,0,0,0,-0.340251207351685,0.00832772254943848,0,0.000154737383127213,0.00418427214026451,0.00818433612585068,0
"Pavia","Lombardia",1989,492317,3.12669539451599,-0.928575575351715,0,0,0,-0.261823534965515,-0.0403086543083191,0,-0.0303549766540527,-0.024266729131341,-0.0161688346415758,0
"Pavia","Lombardia",1990,491545,-0.049043282866478,0.193383976817131,0,0,0,0.284408807754517,-0.00823467969894409,0,0.00408794451504946,0.00612872652709484,0.0101943388581276,0
"Pavia","Lombardia",1991,490478,1.88930404186249,-0.452459454536438,0,0,0,0.301396012306213,0.0642454624176025,0,0.0163460243493319,-0.00199014507234097,-0.00198571756482124,0
"Pavia","Lombardia",1992,490619,-0.581910669803619,3.01967334747314,0,0,0,0.0251824855804443,-0.00492775440216064,0,0.0101818330585957,0.0611413866281509,0.0427966266870499,0
"Pavia","Lombardia",1993,491988,-2.42174315452576,-1.48068463802338,0,0,0,0.0725030899047852,-0.0851575136184692,0,-0.012314522638917,0.0363593921065331,-0.00627920404076576,0.00406513968482614
"Pavia","Lombardia",1994,492815,0.58415699005127,-0.0334713608026505,0,0,0,-0.62991738319397,-0.0429224371910095,0,0.00400715507566929,-0.077305868268013,-0.0264779813587666,-0.00406513968482614
"Pavia","Lombardia",1995,494640,2.8640775680542,0.584496974945068,0,0,0,-0.451974630355835,0.02739417552948,0,0.0200894474983215,-0.0143014416098595,-0.00820647738873959,0
"Pavia","Lombardia",1996,495495,-0.875443875789642,-1.32832741737366,0,0,0,0.649347186088562,0.00336199998855591,0,-0.0142214745283127,0.00600920245051384,0.0403218194842339,0
"Pavia","Lombardia",1997,495406,-1.34837520122528,-0.356942355632782,0,0,0,-0.119733333587646,-0.0151658654212952,0,-0.014122573658824,-0.0181611180305481,-0.0363222360610962,0
"Pavia","Lombardia",1998,496409,-0.146856933832169,-0.222406610846519,0,0,0,-0.134573221206665,0.0183863043785095,0,0.0180771891027689,0.010043790563941,-5.7099387049675e-05,0
"Pavia","Lombardia",1999,497575,0.911992907524109,0.876058161258698,0,0,0,NA,NA,0,-0.00412334501743317,-0.0221638679504395,-0.0201635621488094,0
"Cremona","Lombardia",1987,326877,2.634526014328,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Cremona","Lombardia",1988,326738,3.81628465652466,0.0167110413312912,0,0,0,-0.219069838523865,0.0235923528671265,-0.0183555278927088,-0.00610549375414848,-0.0122305117547512,-0.00916995666921139,0
"Cremona","Lombardia",1989,327077,2.27261567115784,0.576407611370087,0,0,0,-0.475631356239319,0.0364206433296204,0,-0.00614649057388306,-0.00613062921911478,-0.0091911843046546,0
"Cremona","Lombardia",1990,326781,-0.171241268515587,-0.557552218437195,0,0,0,-0.0450935363769531,0.0155041813850403,0,0.0122627690434456,-0.0061119981110096,-0.0061119981110096,0
"Cremona","Lombardia",1991,327784,-0.185394465923309,0.192904859781265,0,0,0,0.550541877746582,0.0255087018013,0,-0.0306202620267868,0.012193794362247,0.0213461630046368,0
"Cremona","Lombardia",1992,328867,1.90933322906494,0.723462402820587,0,0,0,-0.272015690803528,-0.0391446352005005,0.00304074282757938,0.0182243641465902,-0.0122132049873471,-0.0183248296380043,0
"Cremona","Lombardia",1993,329895,0.0889753252267838,-0.927658915519714,0,0,0,0.606955170631409,-0.0479046702384949,-9.47527587413788e-06,0.0120492670685053,0.0272719338536263,0.0272624548524618,0
"Cremona","Lombardia",1994,330406,1.95235240459442,-0.00192497414536774,0,0,0,-0.581787705421448,-0.0169326663017273,0.00604847073554993,0.00599690154194832,1.27414309978485,0.0150813311338425,0
"Cremona","Lombardia",1995,330946,1.02886390686035,0.331541746854782,0,0,0,-0.362517237663269,0.0137519240379333,-0.00907973852008581,-0.0181989837437868,-1.25308787822723,-0.0182088613510132,0
"Cremona","Lombardia",1996,331475,-1.23918163776398,0.275416314601898,0,0,0,0.0569708347320557,0.0210452675819397,0,0.0240959729999304,0.0662880390882492,0.0421872362494469,0
"Cremona","Lombardia",1997,332040,-1.18334901332855,-0.520407795906067,0,0,0,-0.240242481231689,-0.0243455171585083,0,-0.0332106724381447,-0.108620874583721,-0.054333534091711,0
"Cremona","Lombardia",1998,333079,-4.54480743408203,0.16480578482151,0,0,0,-0.285074174404144,0.0120275020599365,0,0.0179667696356773,0.00297410693019629,-5.63692301511765e-05,0
"Cremona","Lombardia",1999,334317,1.26799380779266,0.329898744821548,0,0,0,NA,NA,0,0.0178247429430485,-0.00901799090206623,-0.0120313977822661,0
"Mantua","Lombardia",1987,370747,1.53561127185822,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Mantua","Lombardia",1988,370297,4.49078702926636,0.377923607826233,0,0,0,-0.0637363195419312,0.0199066400527954,0.00810160487890244,0.0270086266100407,-0.00538468081504107,-0.00268414616584778,0
"Mantua","Lombardia",1989,370654,3.60399150848389,0.148960843682289,0,0,0,0.224526047706604,-0.00715559720993042,-0.00540367094799876,0.00266932137310505,0.0836281478404999,0.00268752966076136,0
"Mantua","Lombardia",1990,372005,-0.526597559452057,0.0445583425462246,0,0,0,-1.50724077224731,-0.0351867079734802,-0.00269793393090367,-0.0189345255494118,-0.0514077134430408,0.0322086438536644,0
"Mantua","Lombardia",1991,369314,-0.093522697687149,0.077610969543457,0,0,0,1.17325866222382,0.00726014375686646,0,0.00551338121294975,-0.0321988686919212,-0.0294519737362862,0
"Mantua","Lombardia",1992,369410,2.09901261329651,0.124007277190685,0,0,0,-0.63895583152771,-0.00669080018997192,0,-4.92669641971588e-06,0.0108259655535221,0.0162378959357738,0
"Mantua","Lombardia",1993,369190,-2.07460260391235,-0.831403076648712,0,0,0,0.511947870254517,-0.0388830900192261,0,0.0162630882114172,1.12932175397873e-05,0.00272798910737038,0
"Mantua","Lombardia",1994,368765,3.68063592910767,-0.0614443235099316,0,0,0,-0.159900307655334,0.0276433825492859,0,-0.029788713902235,0.0352746546268463,-0.00267117470502853,0
"Mantua","Lombardia",1995,368725,2.26684331893921,0.302407205104828,0,0,0,-0.892361223697662,-0.00644892454147339,0,0.056953601539135,-0.0189784541726112,0.024411965161562,0
"Mantua","Lombardia",1996,369969,-0.169336438179016,0.291399389505386,0,0,0,-0.584011733531952,-0.003368079662323,0,-0.00831852853298187,0.00528730824589729,-0.0191120058298111,0
"Mantua","Lombardia",1997,370638,3.32117533683777,-0.595737457275391,0,0,0,0.420231997966766,0.0494866967201233,0,-0.0270780771970749,-0.0378458872437477,-0.0297468565404415,0
"Mantua","Lombardia",1998,372021,-1.94295156002045,-0.225014373660088,0,0,0,0.0210176110267639,0.0148519277572632,0,0.00527573749423027,0.0134300701320171,-3.00910323858261e-05,0
"Mantua","Lombardia",1999,374008,-0.00572918634861708,0.496930122375488,0,0,0,NA,NA,0,-0.0055188462138176,-0.00543316267430782,-0.00271658133715391,0
"Bolzano","Trentino-Alto Adige",1987,434499,2.24896335601807,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Bolzano","Trentino-Alto Adige",1988,435885,4.13134670257568,-0.307956278324127,0,0,0,-0.259020328521729,0.023341953754425,0,-0.00923527870327234,0.0091474587097764,0.00685327593237162,0
"Bolzano","Trentino-Alto Adige",1989,437426,1.95395648479462,0.937249183654785,0,0,0,-0.146272301673889,0.00688761472702026,0,0.00682597514241934,-0.00235075689852238,-0.00234267581254244,0
"Bolzano","Trentino-Alto Adige",1990,438916,2.14005994796753,-0.750898659229279,0,0,0,0.0928682088851929,0.0322267413139343,0,0.0113373752683401,0.0136157162487507,0.0159018188714981,0
"Bolzano","Trentino-Alto Adige",1991,440727,1.0565185546875,-0.385652214288712,0,0,0,0.249191761016846,-0.00411760807037354,0,-0.00238132104277611,-0.0228114891797304,-0.0160045549273491,0
"Bolzano","Trentino-Alto Adige",1992,444243,2.09306192398071,0.592504620552063,0,0,0,-0.0103652477264404,-0.0129585862159729,0,0.011057561263442,0.0112012270838022,0.00214327219873667,0
"Bolzano","Trentino-Alto Adige",1993,446621,0.211922377347946,1.29814350605011,0,0,0,-0.0180721282958984,-0.0103764533996582,0,-0.0225821137428284,0.0625970959663391,0.0670871436595917,0
"Bolzano","Trentino-Alto Adige",1994,449055,2.5173134803772,-0.358124822378159,0,0,0,0.294795513153076,-0.00543498992919922,0,0.0355575643479824,0.0596893578767776,-0.0383063144981861,0
"Bolzano","Trentino-Alto Adige",1995,451563,1.94665002822876,-0.538604915142059,0,0,0,0.174360990524292,-0.000531792640686035,0,0.00415695831179619,-0.0650005787611008,-0.00024736300110817,0
"Bolzano","Trentino-Alto Adige",1996,454330,1.96106803417206,0.0611375384032726,0,0,0,-0.836822032928467,0.0235962271690369,0,-0.0201330818235874,-0.0422783829271793,-0.00687287375330925,0
"Bolzano","Trentino-Alto Adige",1997,457370,-0.266206562519073,-0.31634920835495,0,0,0,-0.0790920257568359,-0.00180262327194214,0,0.00852620974183083,-0.00677868537604809,-0.0155535992234945,0
"Bolzano","Trentino-Alto Adige",1998,459687,-2.07731819152832,0.864811539649963,0,0,0,-0.121086478233337,0.0141782164573669,0,0.0759293735027313,-0.0218861773610115,-0.0131625635549426,0
"Bolzano","Trentino-Alto Adige",1999,462542,2.51359224319458,-0.802309513092041,0,0,0,NA,NA,0,-0.0699079856276512,0.00862100906670094,0.00427022203803062,0
"Trento","Trentino-Alto Adige",1987,443697,1.58431553840637,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Trento","Trentino-Alto Adige",1988,444669,5.75907468795776,0.40928041934967,0,0,0,-0.137274742126465,0.0322978496551514,0,-0.00451743416488171,-0.00225871708244085,-9.85339283943176e-06,0
"Trento","Trentino-Alto Adige",1989,445997,2.11817502975464,-0.0952336266636848,0,0,0,-0.316527128219604,0.0138251185417175,0,0.0179239474236965,0.0156884752213955,0.0134396124631166,0
"Trento","Trentino-Alto Adige",1990,448280,2.81138873100281,0.473999738693237,0,0,0,0.270363330841064,0.0222931504249573,0,-0.0201909262686968,-0.0112450942397118,-0.00232209917157888,0
"Trento","Trentino-Alto Adige",1991,450026,2.3008553981781,-0.0703309178352356,0,0,0,-0.217604875564575,0.0175038576126099,0,0.0244343783706427,-0.00669224606826901,-0.00894895941019058,0
"Trento","Trentino-Alto Adige",1992,452479,2.0396683216095,-0.248701870441437,0,0,0,-0.0645780563354492,-0.000158905982971191,0,-0.0111947953701019,0.0132602835074067,0.0110140964388847,0
"Trento","Trentino-Alto Adige",1993,456977,-0.986002385616302,-0.0507410280406475,0,0,0,0.199391603469849,-0.0311691164970398,0,0.00860090181231499,0.0305055975914001,0.0326503813266754,0
"Trento","Trentino-Alto Adige",1994,459612,4.06711053848267,0.139409080147743,0,0,0,-0.0767648220062256,-0.000387668609619141,0,-0.00666524656116962,-0.00677815824747086,0.0192931853234768,0
"Trento","Trentino-Alto Adige",1995,461606,0.653179824352264,-0.815517723560333,0,0,0,-0.326730966567993,-0.00432908535003662,0,-7.5189396739006e-05,0.205643445253372,0.0148636922240257,0
"Trento","Trentino-Alto Adige",1996,464398,0.235929131507874,0.0632475540041924,0,0,0,-0.0434961318969727,0.00988525152206421,0.00215332536026835,-0.00871749594807625,-0.178031414747238,-0.0414211302995682,0
"Trento","Trentino-Alto Adige",1997,466911,0.164738714694977,-0.138132020831108,0,0,0,-0.154315233230591,-0.000147342681884766,-0.00215332536026835,0.00209537707269192,-0.0153398364782333,-0.00665700063109398,0
"Trento","Trentino-Alto Adige",1998,469887,-1.10880053043365,-0.935739934444427,0,0,0,-0.117726564407349,-0.00635361671447754,0,0.0148293767124414,-0.0109528414905071,0.0104102604091167,0
"Trento","Trentino-Alto Adige",1999,473714,-0.125595092773438,0.0848118886351585,0,0,0,NA,NA,0,0.0441242307424545,0.0440210737287998,0.00173273310065269,0
"Verona","Veneto",1987,780097,3.77842855453491,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Verona","Veneto",1988,782357,4.45065832138062,-0.433759421110153,0,0,0,-0.389794826507568,-0.0376514792442322,0,0.0101921837776899,-0.0948896184563637,-0.00775059871375561,0
"Verona","Veneto",1989,783899,2.97278308868408,-0.181037709116936,0,0,0,-0.495540738105774,0.0108106732368469,0.0395459122955799,-0.0089724650606513,0.0076339328661561,-0.00131590478122234,0
"Verona","Veneto",1990,786220,1.73160290718079,-0.0398587211966515,0,0,0,-0.0290845036506653,0.0190224647521973,-0.0344582796096802,0.00123424921184778,0.016482088714838,0.00884687155485153,0.00127190863713622
"Verona","Veneto",1991,787910,0.876138806343079,0.303381949663162,0,0,0,0.281228125095367,0.00712645053863525,-0.00508763454854488,0.0164693370461464,0.00500306114554405,0.0100934244692326,-0.00127190863713622
"Verona","Veneto",1992,791977,2.54919958114624,-0.0697744563221931,0,0,0,-0.0954737663269043,-0.00514847040176392,0,0.0137328691780567,-0.033031277358532,-0.0267114471644163,0
"Verona","Veneto",1993,797237,0.545579314231873,-0.268359869718552,0,0,0,0.669899106025696,-0.015893280506134,0,-0.0140892285853624,0.145460873842239,0.085219606757164,0
"Verona","Veneto",1994,798533,2.00248312950134,-0.0885233208537102,0,0,0,-0.448242783546448,-0.0267828702926636,0,0.0275016631931067,0.0147812366485596,-0.036473348736763,0
"Verona","Veneto",1995,801363,3.31820464134216,-0.0826771929860115,0,0,0,-0.016486644744873,-0.0131378173828125,0,-0.00145130977034569,-0.10540959239006,-0.0189303867518902,0.0012478738790378
"Verona","Veneto",1996,806326,4.42840480804443,-0.129907622933388,0,0,0,-0.65215003490448,-0.00939470529556274,0,-0.0301102697849274,-0.035101767629385,-0.0163759756833315,-0.0012478738790378
"Verona","Veneto",1997,810686,-1.05275726318359,0.215633600950241,0,0,0,-0.205807983875275,0.0232260823249817,0,-0.0100082531571388,0.031931534409523,0.00480069406330585,0
"Verona","Veneto",1998,815471,-1.06817936897278,0.158116817474365,0,0,0,-0.0829205065965652,0.0034753680229187,0,0.0256578922271729,-0.0248658917844296,-0.0112102795392275,0
"Verona","Veneto",1999,821563,0.43887522816658,-0.0260350927710533,0,0,0,NA,NA,0,-0.00761231407523155,0.00462325662374496,0.00960114039480686,0
"Vicenza","Veneto",1987,736237,3.03406238555908,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Vicenza","Veneto",1988,738729,4.52810955047607,-0.12335442751646,0,0,0,-0.245424270629883,0.0370619297027588,-0.00271651661023498,0.00265237130224705,-0.00954446196556091,-0.00547885242849588,0
"Vicenza","Veneto",1989,741578,3.41477513313293,-0.0106735425069928,0,0,0,-0.330784797668457,-0.0130375623703003,0,-0.00411823578178883,-0.0108294114470482,-0.0121882874518633,0
"Vicenza","Veneto",1990,745073,-0.251646846532822,0.0528113096952438,0,0,0,-0.381322264671326,-0.00470191240310669,0,0.00932547263801098,0.016105804592371,0.013415178284049,0
"Vicenza","Veneto",1991,748134,-0.469016522169113,-0.223003536462784,0,0,0,0.508967757225037,0.0291860699653625,0.0066832946613431,-0.0174754112958908,-0.0134324869140983,-0.00941701792180538,0
"Vicenza","Veneto",1992,752551,1.40286827087402,0.241296455264091,0,0,0,0.0408514738082886,-0.0515567064285278,-0.0066832946613431,0.0265370458364487,0.00264193653129041,0.00395505921915174,0
"Vicenza","Veneto",1993,757506,-0.86469966173172,-0.0691762343049049,0,0,0,0.19320809841156,-0.000351488590240479,0,-0.000217299908399582,0.0171268135309219,0.0131403720006347,0
"Vicenza","Veneto",1994,761016,0.849756956100464,-0.281070947647095,0,0,0,-0.229377388954163,0.0318552851676941,0.0210245251655579,0.0221863389015198,0.00646665506064892,-0.00404560752213001,0
"Vicenza","Veneto",1995,763897,4.28661727905273,0.133004039525986,0,0,0,-0.735240519046783,-0.00676810741424561,-0.0197154488414526,-0.0329350680112839,-0.0158179514110088,-0.00399661250412464,0
