"pair","article","brc","pubyear","brcyear","year","citations"
248,2248,"no",1977,0,1991,2
248,2248,"no",1977,0,1992,1
248,2248,"no",1977,0,1993,0
248,2248,"no",1977,0,1994,0
248,2248,"no",1977,0,1995,0
248,2248,"no",1977,0,1996,0
248,2248,"no",1977,0,1997,0
248,2248,"no",1977,0,1998,0
248,2248,"no",1977,0,1999,0
248,2248,"no",1977,0,2000,0
248,2248,"no",1977,0,2001,0
256,2256,"no",1971,0,1971,6
256,2256,"no",1971,0,1972,22
256,2256,"no",1971,0,1973,11
256,2256,"no",1971,0,1974,14
256,2256,"no",1971,0,1975,8
256,2256,"no",1971,0,1976,10
256,2256,"no",1971,0,1977,6
256,2256,"no",1971,0,1978,5
256,2256,"no",1971,0,1979,3
256,2256,"no",1971,0,1980,3
256,2256,"no",1971,0,1981,7
256,2256,"no",1971,0,1982,5
256,2256,"no",1971,0,1983,3
256,2256,"no",1971,0,1984,0
256,2256,"no",1971,0,1985,3
256,2256,"no",1971,0,1986,0
256,2256,"no",1971,0,1987,1
256,2256,"no",1971,0,1988,0
256,2256,"no",1971,0,1989,0
256,2256,"no",1971,0,1990,0
256,2256,"no",1971,0,1991,0
256,2256,"no",1971,0,1992,0
256,2256,"no",1971,0,1993,1
256,2256,"no",1971,0,1994,0
256,2256,"no",1971,0,1995,0
256,2256,"no",1971,0,1996,0
256,2256,"no",1971,0,1997,3
256,2256,"no",1971,0,1998,1
256,2256,"no",1971,0,1999,0
256,2256,"no",1971,0,2000,1
256,2256,"no",1971,0,2001,2
258,2258,"no",1978,0,1978,0
258,2258,"no",1978,0,1979,5
258,2258,"no",1978,0,1980,3
258,2258,"no",1978,0,1981,11
258,2258,"no",1978,0,1982,7
258,2258,"no",1978,0,1983,9
258,2258,"no",1978,0,1984,5
258,2258,"no",1978,0,1985,3
258,2258,"no",1978,0,1986,4
258,2258,"no",1978,0,1987,0
258,2258,"no",1978,0,1988,4
258,2258,"no",1978,0,1989,0
258,2258,"no",1978,0,1990,1
258,2258,"no",1978,0,1991,1
258,2258,"no",1978,0,1992,2
258,2258,"no",1978,0,1993,0
258,2258,"no",1978,0,1994,3
258,2258,"no",1978,0,1995,0
258,2258,"no",1978,0,1996,1
258,2258,"no",1978,0,1997,1
258,2258,"no",1978,0,1998,0
258,2258,"no",1978,0,1999,1
258,2258,"no",1978,0,2000,2
258,2258,"no",1978,0,2001,1
260,2260,"no",1973,0,1973,1
260,2260,"no",1973,0,1974,4
260,2260,"no",1973,0,1975,7
260,2260,"no",1973,0,1976,2
260,2260,"no",1973,0,1977,1
260,2260,"no",1973,0,1978,2
260,2260,"no",1973,0,1979,3
260,2260,"no",1973,0,1980,0
260,2260,"no",1973,0,1981,3
260,2260,"no",1973,0,1982,5
260,2260,"no",1973,0,1983,3
260,2260,"no",1973,0,1984,1
260,2260,"no",1973,0,1985,3
260,2260,"no",1973,0,1986,0
260,2260,"no",1973,0,1987,4
260,2260,"no",1973,0,1988,3
260,2260,"no",1973,0,1989,3
260,2260,"no",1973,0,1990,1
260,2260,"no",1973,0,1991,1
260,2260,"no",1973,0,1992,0
260,2260,"no",1973,0,1993,2
260,2260,"no",1973,0,1994,1
260,2260,"no",1973,0,1995,0
260,2260,"no",1973,0,1996,2
260,2260,"no",1973,0,1997,0
260,2260,"no",1973,0,1998,2
260,2260,"no",1973,0,1999,0
260,2260,"no",1973,0,2000,3
260,2260,"no",1973,0,2001,5
262,2262,"no",1979,0,1979,0
262,2262,"no",1979,0,1980,1
262,2262,"no",1979,0,1981,4
262,2262,"no",1979,0,1982,2
262,2262,"no",1979,0,1983,5
262,2262,"no",1979,0,1984,2
262,2262,"no",1979,0,1985,1
262,2262,"no",1979,0,1986,0
262,2262,"no",1979,0,1987,2
262,2262,"no",1979,0,1988,0
262,2262,"no",1979,0,1989,0
262,2262,"no",1979,0,1990,0
262,2262,"no",1979,0,1991,0
262,2262,"no",1979,0,1992,0
262,2262,"no",1979,0,1993,0
262,2262,"no",1979,0,1994,0
262,2262,"no",1979,0,1995,0
262,2262,"no",1979,0,1996,0
262,2262,"no",1979,0,1997,0
262,2262,"no",1979,0,1998,0
262,2262,"no",1979,0,1999,0
262,2262,"no",1979,0,2000,0
262,2262,"no",1979,0,2001,0
272,2272,"no",1981,0,1981,0
272,2272,"no",1981,0,1982,1
272,2272,"no",1981,0,1983,0
272,2272,"no",1981,0,1984,0
272,2272,"no",1981,0,1985,1
272,2272,"no",1981,0,1986,2
272,2272,"no",1981,0,1987,0
272,2272,"no",1981,0,1988,0
272,2272,"no",1981,0,1989,0
272,2272,"no",1981,0,1990,1
272,2272,"no",1981,0,1991,0
272,2272,"no",1981,0,1992,0
272,2272,"no",1981,0,1993,0
272,2272,"no",1981,0,1994,0
272,2272,"no",1981,0,1995,0
272,2272,"no",1981,0,1996,0
272,2272,"no",1981,0,1997,0
272,2272,"no",1981,0,1998,0
272,2272,"no",1981,0,1999,0
272,2272,"no",1981,0,2000,0
272,2272,"no",1981,0,2001,0
278,2278,"no",1984,0,1984,1
278,2278,"no",1984,0,1985,6
278,2278,"no",1984,0,1986,4
278,2278,"no",1984,0,1987,3
278,2278,"no",1984,0,1988,1
278,2278,"no",1984,0,1989,4
278,2278,"no",1984,0,1990,2
278,2278,"no",1984,0,1991,0
278,2278,"no",1984,0,1992,0
278,2278,"no",1984,0,1993,0
278,2278,"no",1984,0,1994,1
278,2278,"no",1984,0,1995,0
278,2278,"no",1984,0,1996,0
278,2278,"no",1984,0,1997,1
278,2278,"no",1984,0,1998,0
278,2278,"no",1984,0,1999,1
278,2278,"no",1984,0,2000,0
278,2278,"no",1984,0,2001,0
283,2283,"no",1981,0,1981,2
283,2283,"no",1981,0,1982,13
283,2283,"no",1981,0,1983,35
283,2283,"no",1981,0,1984,28
283,2283,"no",1981,0,1985,48
283,2283,"no",1981,0,1986,22
283,2283,"no",1981,0,1987,26
283,2283,"no",1981,0,1988,18
283,2283,"no",1981,0,1989,11
283,2283,"no",1981,0,1990,11
283,2283,"no",1981,0,1991,4
283,2283,"no",1981,0,1992,5
283,2283,"no",1981,0,1993,1
283,2283,"no",1981,0,1994,0
283,2283,"no",1981,0,1995,1
283,2283,"no",1981,0,1996,0
283,2283,"no",1981,0,1997,0
283,2283,"no",1981,0,1998,0
283,2283,"no",1981,0,1999,1
283,2283,"no",1981,0,2000,2
283,2283,"no",1981,0,2001,0
296,2296,"no",1983,0,1983,3
296,2296,"no",1983,0,1984,3
296,2296,"no",1983,0,1985,7
296,2296,"no",1983,0,1986,7
296,2296,"no",1983,0,1987,3
296,2296,"no",1983,0,1988,9
296,2296,"no",1983,0,1989,3
296,2296,"no",1983,0,1990,3
296,2296,"no",1983,0,1991,2
296,2296,"no",1983,0,1992,3
296,2296,"no",1983,0,1993,4
296,2296,"no",1983,0,1994,0
296,2296,"no",1983,0,1995,1
296,2296,"no",1983,0,1996,1
296,2296,"no",1983,0,1997,2
296,2296,"no",1983,0,1998,0
296,2296,"no",1983,0,1999,0
296,2296,"no",1983,0,2000,1
296,2296,"no",1983,0,2001,0
297,2297,"no",1970,0,1970,1
297,2297,"no",1970,0,1971,3
297,2297,"no",1970,0,1972,5
297,2297,"no",1970,0,1973,1
297,2297,"no",1970,0,1974,2
297,2297,"no",1970,0,1975,5
297,2297,"no",1970,0,1976,5
297,2297,"no",1970,0,1977,2
297,2297,"no",1970,0,1978,4
297,2297,"no",1970,0,1979,0
297,2297,"no",1970,0,1980,1
297,2297,"no",1970,0,1981,0
297,2297,"no",1970,0,1982,1
297,2297,"no",1970,0,1983,0
297,2297,"no",1970,0,1984,2
297,2297,"no",1970,0,1985,2
297,2297,"no",1970,0,1986,0
297,2297,"no",1970,0,1987,1
297,2297,"no",1970,0,1988,1
297,2297,"no",1970,0,1989,0
297,2297,"no",1970,0,1990,2
297,2297,"no",1970,0,1991,2
297,2297,"no",1970,0,1992,0
297,2297,"no",1970,0,1993,1
297,2297,"no",1970,0,1994,2
297,2297,"no",1970,0,1995,1
297,2297,"no",1970,0,1996,1
297,2297,"no",1970,0,1997,0
297,2297,"no",1970,0,1998,0
297,2297,"no",1970,0,1999,0
297,2297,"no",1970,0,2000,0
297,2297,"no",1970,0,2001,0
299,2299,"no",1979,0,1979,0
299,2299,"no",1979,0,1980,2
299,2299,"no",1979,0,1981,0
299,2299,"no",1979,0,1982,2
299,2299,"no",1979,0,1983,3
299,2299,"no",1979,0,1984,0
299,2299,"no",1979,0,1985,0
299,2299,"no",1979,0,1986,0
299,2299,"no",1979,0,1987,0
299,2299,"no",1979,0,1988,0
299,2299,"no",1979,0,1989,0
299,2299,"no",1979,0,1990,0
299,2299,"no",1979,0,1991,0
299,2299,"no",1979,0,1992,1
299,2299,"no",1979,0,1993,0
299,2299,"no",1979,0,1994,0
299,2299,"no",1979,0,1995,0
299,2299,"no",1979,0,1996,1
299,2299,"no",1979,0,1997,0
299,2299,"no",1979,0,1998,0
299,2299,"no",1979,0,1999,0
299,2299,"no",1979,0,2000,0
299,2299,"no",1979,0,2001,0
301,2301,"no",1980,0,1980,0
301,2301,"no",1980,0,1981,1
301,2301,"no",1980,0,1982,4
301,2301,"no",1980,0,1983,0
301,2301,"no",1980,0,1984,2
301,2301,"no",1980,0,1985,0
301,2301,"no",1980,0,1986,1
301,2301,"no",1980,0,1987,0
301,2301,"no",1980,0,1988,0
301,2301,"no",1980,0,1989,0
301,2301,"no",1980,0,1990,0
301,2301,"no",1980,0,1991,0
301,2301,"no",1980,0,1992,0
301,2301,"no",1980,0,1993,0
301,2301,"no",1980,0,1994,0
301,2301,"no",1980,0,1995,0
301,2301,"no",1980,0,1996,1
301,2301,"no",1980,0,1997,2
301,2301,"no",1980,0,1998,0
301,2301,"no",1980,0,1999,0
301,2301,"no",1980,0,2000,1
301,2301,"no",1980,0,2001,0
302,2302,"no",1981,0,1981,0
302,2302,"no",1981,0,1982,0
302,2302,"no",1981,0,1983,1
302,2302,"no",1981,0,1984,4
302,2302,"no",1981,0,1985,0
302,2302,"no",1981,0,1986,1
302,2302,"no",1981,0,1987,0
302,2302,"no",1981,0,1988,0
302,2302,"no",1981,0,1989,0
302,2302,"no",1981,0,1990,0
302,2302,"no",1981,0,1991,0
302,2302,"no",1981,0,1992,0
302,2302,"no",1981,0,1993,0
302,2302,"no",1981,0,1994,0
302,2302,"no",1981,0,1995,0
302,2302,"no",1981,0,1996,0
302,2302,"no",1981,0,1997,0
302,2302,"no",1981,0,1998,0
302,2302,"no",1981,0,1999,0
302,2302,"no",1981,0,2000,0
302,2302,"no",1981,0,2001,0
303,2303,"no",1983,0,1983,0
303,2303,"no",1983,0,1984,0
303,2303,"no",1983,0,1985,1
303,2303,"no",1983,0,1986,5
303,2303,"no",1983,0,1987,3
303,2303,"no",1983,0,1988,1
303,2303,"no",1983,0,1989,1
303,2303,"no",1983,0,1990,2
303,2303,"no",1983,0,1991,0
303,2303,"no",1983,0,1992,0
303,2303,"no",1983,0,1993,0
303,2303,"no",1983,0,1994,0
303,2303,"no",1983,0,1995,0
303,2303,"no",1983,0,1996,0
303,2303,"no",1983,0,1997,0
303,2303,"no",1983,0,1998,0
303,2303,"no",1983,0,1999,0
303,2303,"no",1983,0,2000,0
303,2303,"no",1983,0,2001,0
305,2305,"no",1982,0,1982,0
305,2305,"no",1982,0,1983,2
305,2305,"no",1982,0,1984,2
305,2305,"no",1982,0,1985,5
305,2305,"no",1982,0,1986,3
305,2305,"no",1982,0,1987,2
305,2305,"no",1982,0,1988,3
305,2305,"no",1982,0,1989,7
305,2305,"no",1982,0,1990,3
305,2305,"no",1982,0,1991,4
305,2305,"no",1982,0,1992,3
305,2305,"no",1982,0,1993,1
305,2305,"no",1982,0,1994,1
305,2305,"no",1982,0,1995,1
305,2305,"no",1982,0,1996,0
305,2305,"no",1982,0,1997,2
305,2305,"no",1982,0,1998,2
305,2305,"no",1982,0,1999,0
305,2305,"no",1982,0,2000,0
305,2305,"no",1982,0,2001,1
310,2310,"no",1982,0,1982,0
310,2310,"no",1982,0,1983,3
310,2310,"no",1982,0,1984,5
310,2310,"no",1982,0,1985,3
310,2310,"no",1982,0,1986,7
310,2310,"no",1982,0,1987,4
310,2310,"no",1982,0,1988,2
310,2310,"no",1982,0,1989,2
310,2310,"no",1982,0,1990,4
310,2310,"no",1982,0,1991,0
310,2310,"no",1982,0,1992,0
310,2310,"no",1982,0,1993,0
310,2310,"no",1982,0,1994,0
310,2310,"no",1982,0,1995,1
310,2310,"no",1982,0,1996,1
310,2310,"no",1982,0,1997,0
310,2310,"no",1982,0,1998,0
310,2310,"no",1982,0,1999,0
310,2310,"no",1982,0,2000,0
310,2310,"no",1982,0,2001,0
311,2311,"no",1980,0,1980,0
311,2311,"no",1980,0,1981,0
311,2311,"no",1980,0,1982,0
311,2311,"no",1980,0,1983,0
311,2311,"no",1980,0,1984,0
311,2311,"no",1980,0,1985,0
311,2311,"no",1980,0,1986,0
311,2311,"no",1980,0,1987,0
311,2311,"no",1980,0,1988,0
311,2311,"no",1980,0,1989,0
311,2311,"no",1980,0,1990,0
311,2311,"no",1980,0,1991,0
311,2311,"no",1980,0,1992,0
311,2311,"no",1980,0,1993,0
311,2311,"no",1980,0,1994,0
311,2311,"no",1980,0,1995,0
311,2311,"no",1980,0,1996,0
311,2311,"no",1980,0,1997,0
311,2311,"no",1980,0,1998,0
311,2311,"no",1980,0,1999,0
311,2311,"no",1980,0,2000,0
311,2311,"no",1980,0,2001,0
313,2313,"no",1983,0,1983,1
313,2313,"no",1983,0,1984,1
313,2313,"no",1983,0,1985,2
313,2313,"no",1983,0,1986,2
313,2313,"no",1983,0,1987,4
313,2313,"no",1983,0,1988,2
313,2313,"no",1983,0,1989,2
313,2313,"no",1983,0,1990,1
313,2313,"no",1983,0,1991,3
313,2313,"no",1983,0,1992,2
313,2313,"no",1983,0,1993,0
313,2313,"no",1983,0,1994,0
313,2313,"no",1983,0,1995,2
313,2313,"no",1983,0,1996,0
313,2313,"no",1983,0,1997,0
313,2313,"no",1983,0,1998,0
313,2313,"no",1983,0,1999,0
313,2313,"no",1983,0,2000,0
313,2313,"no",1983,0,2001,0
315,2315,"no",1988,0,1988,2
315,2315,"no",1988,0,1989,1
315,2315,"no",1988,0,1990,2
315,2315,"no",1988,0,1991,5
315,2315,"no",1988,0,1992,6
315,2315,"no",1988,0,1993,4
315,2315,"no",1988,0,1994,8
315,2315,"no",1988,0,1995,8
315,2315,"no",1988,0,1996,4
315,2315,"no",1988,0,1997,4
315,2315,"no",1988,0,1998,4
315,2315,"no",1988,0,1999,6
315,2315,"no",1988,0,2000,4
315,2315,"no",1988,0,2001,5
184,3184,"no",1983,0,1983,0
184,3184,"no",1983,0,1984,0
184,3184,"no",1983,0,1985,0
184,3184,"no",1983,0,1986,0
184,3184,"no",1983,0,1987,0
184,3184,"no",1983,0,1988,0
184,3184,"no",1983,0,1989,5
184,3184,"no",1983,0,1990,79
184,3184,"no",1983,0,1991,62
184,3184,"no",1983,0,1992,59
184,3184,"no",1983,0,1993,49
184,3184,"no",1983,0,1994,31
184,3184,"no",1983,0,1995,47
184,3184,"no",1983,0,1996,32
184,3184,"no",1983,0,1997,29
184,3184,"no",1983,0,1998,34
184,3184,"no",1983,0,1999,17
184,3184,"no",1983,0,2000,16
184,3184,"no",1983,0,2001,21
185,3185,"no",1992,0,1992,0
185,3185,"no",1992,0,1993,0
185,3185,"no",1992,0,1994,0
185,3185,"no",1992,0,1995,0
185,3185,"no",1992,0,1996,0
185,3185,"no",1992,0,1997,0
185,3185,"no",1992,0,1998,0
185,3185,"no",1992,0,1999,0
185,3185,"no",1992,0,2000,1
185,3185,"no",1992,0,2001,0
186,3186,"no",1986,0,1986,1
186,3186,"no",1986,0,1987,3
186,3186,"no",1986,0,1988,0
186,3186,"no",1986,0,1989,0
186,3186,"no",1986,0,1990,2
186,3186,"no",1986,0,1991,2
186,3186,"no",1986,0,1992,3
186,3186,"no",1986,0,1993,4
186,3186,"no",1986,0,1994,2
186,3186,"no",1986,0,1995,1
186,3186,"no",1986,0,1996,5
186,3186,"no",1986,0,1997,1
186,3186,"no",1986,0,1998,2
186,3186,"no",1986,0,1999,3
186,3186,"no",1986,0,2000,3
186,3186,"no",1986,0,2001,2
187,3187,"no",1985,0,1985,3
187,3187,"no",1985,0,1986,1
187,3187,"no",1985,0,1987,2
187,3187,"no",1985,0,1988,5
187,3187,"no",1985,0,1989,0
187,3187,"no",1985,0,1990,2
187,3187,"no",1985,0,1991,1
187,3187,"no",1985,0,1992,2
187,3187,"no",1985,0,1993,3
187,3187,"no",1985,0,1994,5
187,3187,"no",1985,0,1995,8
187,3187,"no",1985,0,1996,2
187,3187,"no",1985,0,1997,0
187,3187,"no",1985,0,1998,1
187,3187,"no",1985,0,1999,2
187,3187,"no",1985,0,2000,4
187,3187,"no",1985,0,2001,1
188,3188,"no",1989,0,1989,0
188,3188,"no",1989,0,1990,0
188,3188,"no",1989,0,1991,0
188,3188,"no",1989,0,1992,0
188,3188,"no",1989,0,1993,0
188,3188,"no",1989,0,1994,87
188,3188,"no",1989,0,1995,114
188,3188,"no",1989,0,1996,78
188,3188,"no",1989,0,1997,71
188,3188,"no",1989,0,1998,47
188,3188,"no",1989,0,1999,24
188,3188,"no",1989,0,2000,36
188,3188,"no",1989,0,2001,24
189,3189,"no",1990,0,1990,3
189,3189,"no",1990,0,1991,5
189,3189,"no",1990,0,1992,5
189,3189,"no",1990,0,1993,3
189,3189,"no",1990,0,1994,3
189,3189,"no",1990,0,1995,5
189,3189,"no",1990,0,1996,3
189,3189,"no",1990,0,1997,0
189,3189,"no",1990,0,1998,2
189,3189,"no",1990,0,1999,5
189,3189,"no",1990,0,2000,2
189,3189,"no",1990,0,2001,1
190,3190,"no",1973,0,1973,0
190,3190,"no",1973,0,1974,2
190,3190,"no",1973,0,1975,3
190,3190,"no",1973,0,1976,1
190,3190,"no",1973,0,1977,1
190,3190,"no",1973,0,1978,1
190,3190,"no",1973,0,1979,1
190,3190,"no",1973,0,1980,0
190,3190,"no",1973,0,1981,1
190,3190,"no",1973,0,1982,1
190,3190,"no",1973,0,1983,0
190,3190,"no",1973,0,1984,0
190,3190,"no",1973,0,1985,0
190,3190,"no",1973,0,1986,0
190,3190,"no",1973,0,1987,0
190,3190,"no",1973,0,1988,0
190,3190,"no",1973,0,1989,0
190,3190,"no",1973,0,1990,1
190,3190,"no",1973,0,1991,1
190,3190,"no",1973,0,1992,0
190,3190,"no",1973,0,1993,0
190,3190,"no",1973,0,1994,0
190,3190,"no",1973,0,1995,1
190,3190,"no",1973,0,1996,0
190,3190,"no",1973,0,1997,0
190,3190,"no",1973,0,1998,0
190,3190,"no",1973,0,1999,0
190,3190,"no",1973,0,2000,0
190,3190,"no",1973,0,2001,0
192,3192,"no",1973,0,1973,0
192,3192,"no",1973,0,1974,0
192,3192,"no",1973,0,1975,1
192,3192,"no",1973,0,1976,0
192,3192,"no",1973,0,1977,1
192,3192,"no",1973,0,1978,0
192,3192,"no",1973,0,1979,0
192,3192,"no",1973,0,1980,0
192,3192,"no",1973,0,1981,1
192,3192,"no",1973,0,1982,0
192,3192,"no",1973,0,1983,0
192,3192,"no",1973,0,1984,0
192,3192,"no",1973,0,1985,0
192,3192,"no",1973,0,1986,0
192,3192,"no",1973,0,1987,0
192,3192,"no",1973,0,1988,0
192,3192,"no",1973,0,1989,0
192,3192,"no",1973,0,1990,0
192,3192,"no",1973,0,1991,0
192,3192,"no",1973,0,1992,0
192,3192,"no",1973,0,1993,0
192,3192,"no",1973,0,1994,0
192,3192,"no",1973,0,1995,0
192,3192,"no",1973,0,1996,0
192,3192,"no",1973,0,1997,0
192,3192,"no",1973,0,1998,0
192,3192,"no",1973,0,1999,0
192,3192,"no",1973,0,2000,0
192,3192,"no",1973,0,2001,0
193,3193,"no",1977,0,1977,0
193,3193,"no",1977,0,1978,0
193,3193,"no",1977,0,1979,0
193,3193,"no",1977,0,1980,0
193,3193,"no",1977,0,1981,0
193,3193,"no",1977,0,1982,0
193,3193,"no",1977,0,1983,0
193,3193,"no",1977,0,1984,0
193,3193,"no",1977,0,1985,0
193,3193,"no",1977,0,1986,0
193,3193,"no",1977,0,1987,0
193,3193,"no",1977,0,1988,0
193,3193,"no",1977,0,1989,15
193,3193,"no",1977,0,1990,33
193,3193,"no",1977,0,1991,37
193,3193,"no",1977,0,1992,42
193,3193,"no",1977,0,1993,43
193,3193,"no",1977,0,1994,54
193,3193,"no",1977,0,1995,50
193,3193,"no",1977,0,1996,44
193,3193,"no",1977,0,1997,23
193,3193,"no",1977,0,1998,34
193,3193,"no",1977,0,1999,27
193,3193,"no",1977,0,2000,44
193,3193,"no",1977,0,2001,28
194,3194,"no",1982,0,1982,0
194,3194,"no",1982,0,1983,1
194,3194,"no",1982,0,1984,3
194,3194,"no",1982,0,1985,5
194,3194,"no",1982,0,1986,5
194,3194,"no",1982,0,1987,0
194,3194,"no",1982,0,1988,0
194,3194,"no",1982,0,1989,2
194,3194,"no",1982,0,1990,1
194,3194,"no",1982,0,1991,0
194,3194,"no",1982,0,1992,1
194,3194,"no",1982,0,1993,1
194,3194,"no",1982,0,1994,0
194,3194,"no",1982,0,1995,0
194,3194,"no",1982,0,1996,0
194,3194,"no",1982,0,1997,0
194,3194,"no",1982,0,1998,0
194,3194,"no",1982,0,1999,0
194,3194,"no",1982,0,2000,0
194,3194,"no",1982,0,2001,0
195,3195,"no",1977,0,1977,4
195,3195,"no",1977,0,1978,7
195,3195,"no",1977,0,1979,12
195,3195,"no",1977,0,1980,7
195,3195,"no",1977,0,1981,15
195,3195,"no",1977,0,1982,10
195,3195,"no",1977,0,1983,7
195,3195,"no",1977,0,1984,10
195,3195,"no",1977,0,1985,23
195,3195,"no",1977,0,1986,12
195,3195,"no",1977,0,1987,15
195,3195,"no",1977,0,1988,14
195,3195,"no",1977,0,1989,12
195,3195,"no",1977,0,1990,8
195,3195,"no",1977,0,1991,17
195,3195,"no",1977,0,1992,19
195,3195,"no",1977,0,1993,21
195,3195,"no",1977,0,1994,15
195,3195,"no",1977,0,1995,18
195,3195,"no",1977,0,1996,23
195,3195,"no",1977,0,1997,15
195,3195,"no",1977,0,1998,12
195,3195,"no",1977,0,1999,12
195,3195,"no",1977,0,2000,20
195,3195,"no",1977,0,2001,12
197,3197,"no",1971,0,1971,0
197,3197,"no",1971,0,1972,8
197,3197,"no",1971,0,1973,6
197,3197,"no",1971,0,1974,3
197,3197,"no",1971,0,1975,1
197,3197,"no",1971,0,1976,0
197,3197,"no",1971,0,1977,1
197,3197,"no",1971,0,1978,1
197,3197,"no",1971,0,1979,0
197,3197,"no",1971,0,1980,0
197,3197,"no",1971,0,1981,0
197,3197,"no",1971,0,1982,2
197,3197,"no",1971,0,1983,2
197,3197,"no",1971,0,1984,0
197,3197,"no",1971,0,1985,0
197,3197,"no",1971,0,1986,0
197,3197,"no",1971,0,1987,0
197,3197,"no",1971,0,1988,1
197,3197,"no",1971,0,1989,0
197,3197,"no",1971,0,1990,0
197,3197,"no",1971,0,1991,1
197,3197,"no",1971,0,1992,1
197,3197,"no",1971,0,1993,1
197,3197,"no",1971,0,1994,0
197,3197,"no",1971,0,1995,0
197,3197,"no",1971,0,1996,1
197,3197,"no",1971,0,1997,0
197,3197,"no",1971,0,1998,0
197,3197,"no",1971,0,1999,0
197,3197,"no",1971,0,2000,0
197,3197,"no",1971,0,2001,0
198,3198,"no",1974,0,1974,1
198,3198,"no",1974,0,1975,2
198,3198,"no",1974,0,1976,1
198,3198,"no",1974,0,1977,6
198,3198,"no",1974,0,1978,5
198,3198,"no",1974,0,1979,6
198,3198,"no",1974,0,1980,2
198,3198,"no",1974,0,1981,3
198,3198,"no",1974,0,1982,0
198,3198,"no",1974,0,1983,0
198,3198,"no",1974,0,1984,0
198,3198,"no",1974,0,1985,0
198,3198,"no",1974,0,1986,0
198,3198,"no",1974,0,1987,0
198,3198,"no",1974,0,1988,0
198,3198,"no",1974,0,1989,0
198,3198,"no",1974,0,1990,1
198,3198,"no",1974,0,1991,0
198,3198,"no",1974,0,1992,0
198,3198,"no",1974,0,1993,0
198,3198,"no",1974,0,1994,0
198,3198,"no",1974,0,1995,0
198,3198,"no",1974,0,1996,0
198,3198,"no",1974,0,1997,0
198,3198,"no",1974,0,1998,0
198,3198,"no",1974,0,1999,0
198,3198,"no",1974,0,2000,0
198,3198,"no",1974,0,2001,0
206,3206,"no",1973,0,1973,0
206,3206,"no",1973,0,1974,0
206,3206,"no",1973,0,1975,1
206,3206,"no",1973,0,1976,1
206,3206,"no",1973,0,1977,3
206,3206,"no",1973,0,1978,2
206,3206,"no",1973,0,1979,2
206,3206,"no",1973,0,1980,1
206,3206,"no",1973,0,1981,0
206,3206,"no",1973,0,1982,0
206,3206,"no",1973,0,1983,0
206,3206,"no",1973,0,1984,0
206,3206,"no",1973,0,1985,0
206,3206,"no",1973,0,1986,0
206,3206,"no",1973,0,1987,0
206,3206,"no",1973,0,1988,0
206,3206,"no",1973,0,1989,1
206,3206,"no",1973,0,1990,2
206,3206,"no",1973,0,1991,0
206,3206,"no",1973,0,1992,0
206,3206,"no",1973,0,1993,1
206,3206,"no",1973,0,1994,1
206,3206,"no",1973,0,1995,0
206,3206,"no",1973,0,1996,1
206,3206,"no",1973,0,1997,1
206,3206,"no",1973,0,1998,0
206,3206,"no",1973,0,1999,0
206,3206,"no",1973,0,2000,0
206,3206,"no",1973,0,2001,0
207,3207,"no",1981,0,1981,0
207,3207,"no",1981,0,1982,0
207,3207,"no",1981,0,1983,0
207,3207,"no",1981,0,1984,0
207,3207,"no",1981,0,1985,0
207,3207,"no",1981,0,1986,0
207,3207,"no",1981,0,1987,0
207,3207,"no",1981,0,1988,2
207,3207,"no",1981,0,1989,1
207,3207,"no",1981,0,1990,2
207,3207,"no",1981,0,1991,3
207,3207,"no",1981,0,1992,0
207,3207,"no",1981,0,1993,0
207,3207,"no",1981,0,1994,2
207,3207,"no",1981,0,1995,2
207,3207,"no",1981,0,1996,0
207,3207,"no",1981,0,1997,1
207,3207,"no",1981,0,1998,2
207,3207,"no",1981,0,1999,1
207,3207,"no",1981,0,2000,1
207,3207,"no",1981,0,2001,2
209,3209,"no",1982,0,1982,0
209,3209,"no",1982,0,1983,4
209,3209,"no",1982,0,1984,4
209,3209,"no",1982,0,1985,4
209,3209,"no",1982,0,1986,3
209,3209,"no",1982,0,1987,3
209,3209,"no",1982,0,1988,0
209,3209,"no",1982,0,1989,1
209,3209,"no",1982,0,1990,0
209,3209,"no",1982,0,1991,0
209,3209,"no",1982,0,1992,0
209,3209,"no",1982,0,1993,0
209,3209,"no",1982,0,1994,0
209,3209,"no",1982,0,1995,0
209,3209,"no",1982,0,1996,0
209,3209,"no",1982,0,1997,0
209,3209,"no",1982,0,1998,0
209,3209,"no",1982,0,1999,0
209,3209,"no",1982,0,2000,0
209,3209,"no",1982,0,2001,1
220,3220,"no",1979,0,1979,0
220,3220,"no",1979,0,1980,1
220,3220,"no",1979,0,1981,3
220,3220,"no",1979,0,1982,5
220,3220,"no",1979,0,1983,6
220,3220,"no",1979,0,1984,8
220,3220,"no",1979,0,1985,6
220,3220,"no",1979,0,1986,4
220,3220,"no",1979,0,1987,6
220,3220,"no",1979,0,1988,5
220,3220,"no",1979,0,1989,6
220,3220,"no",1979,0,1990,6
220,3220,"no",1979,0,1991,3
220,3220,"no",1979,0,1992,3
220,3220,"no",1979,0,1993,1
220,3220,"no",1979,0,1994,4
220,3220,"no",1979,0,1995,1
220,3220,"no",1979,0,1996,3
220,3220,"no",1979,0,1997,2
220,3220,"no",1979,0,1998,3
220,3220,"no",1979,0,1999,2
220,3220,"no",1979,0,2000,2
220,3220,"no",1979,0,2001,3
