"firm","id","period","place","bonus1","bonus2","bonus3","effort"
"201","202",9,"Cleveland","6","14","14",0
"201","203",9,"Cleveland","6","14","14",0
"201","204",9,"Cleveland","6","14","14",0
"201","201",10,"Cleveland","6","14","14",10
"201","202",10,"Cleveland","6","14","14",0
"201","203",10,"Cleveland","6","14","14",0
"201","204",10,"Cleveland","6","14","14",0
"201","201",11,"Cleveland","6","14","14",20
"201","202",11,"Cleveland","6","14","14",20
"201","203",11,"Cleveland","6","14","14",20
"201","204",11,"Cleveland","6","14","14",10
"201","201",12,"Cleveland","6","14","14",20
"201","202",12,"Cleveland","6","14","14",30
"201","203",12,"Cleveland","6","14","14",20
"201","204",12,"Cleveland","6","14","14",10
"201","201",13,"Cleveland","6","14","14",10
"201","202",13,"Cleveland","6","14","14",30
"201","203",13,"Cleveland","6","14","14",10
"201","204",13,"Cleveland","6","14","14",20
"201","201",14,"Cleveland","6","14","14",20
"201","202",14,"Cleveland","6","14","14",20
"201","203",14,"Cleveland","6","14","14",20
"201","204",14,"Cleveland","6","14","14",20
"201","201",15,"Cleveland","6","14","14",30
"201","202",15,"Cleveland","6","14","14",30
"201","203",15,"Cleveland","6","14","14",20
"201","204",15,"Cleveland","6","14","14",20
"201","201",16,"Cleveland","6","14","14",30
"201","202",16,"Cleveland","6","14","14",30
"201","203",16,"Cleveland","6","14","14",30
"201","204",16,"Cleveland","6","14","14",30
"201","201",17,"Cleveland","6","14","14",40
"201","202",17,"Cleveland","6","14","14",40
"201","203",17,"Cleveland","6","14","14",40
"201","204",17,"Cleveland","6","14","14",40
"201","201",18,"Cleveland","6","14","14",40
"201","202",18,"Cleveland","6","14","14",40
"201","203",18,"Cleveland","6","14","14",40
"201","204",18,"Cleveland","6","14","14",40
"201","201",19,"Cleveland","6","14","14",30
"201","202",19,"Cleveland","6","14","14",40
"201","203",19,"Cleveland","6","14","14",40
"201","204",19,"Cleveland","6","14","14",40
"201","201",20,"Cleveland","6","14","14",30
"201","202",20,"Cleveland","6","14","14",40
"201","203",20,"Cleveland","6","14","14",40
"201","204",20,"Cleveland","6","14","14",40
"201","201",21,"Cleveland","6","14","14",30
"201","202",21,"Cleveland","6","14","14",30
"201","203",21,"Cleveland","6","14","14",40
"201","204",21,"Cleveland","6","14","14",20
"201","201",22,"Cleveland","6","14","14",20
"201","202",22,"Cleveland","6","14","14",30
"201","203",22,"Cleveland","6","14","14",30
"201","204",22,"Cleveland","6","14","14",40
"201","201",23,"Cleveland","6","14","14",30
"201","202",23,"Cleveland","6","14","14",30
"201","203",23,"Cleveland","6","14","14",20
"201","204",23,"Cleveland","6","14","14",40
"201","201",24,"Cleveland","6","14","14",40
"201","202",24,"Cleveland","6","14","14",30
"201","203",24,"Cleveland","6","14","14",30
"201","204",24,"Cleveland","6","14","14",20
"201","201",25,"Cleveland","6","14","14",20
"201","202",25,"Cleveland","6","14","14",30
"201","203",25,"Cleveland","6","14","14",30
"201","204",25,"Cleveland","6","14","14",20
"201","201",26,"Cleveland","6","14","14",20
"201","202",26,"Cleveland","6","14","14",30
"201","203",26,"Cleveland","6","14","14",30
"201","204",26,"Cleveland","6","14","14",20
"201","201",27,"Cleveland","6","14","14",20
"201","202",27,"Cleveland","6","14","14",20
"201","203",27,"Cleveland","6","14","14",30
"201","204",27,"Cleveland","6","14","14",20
"201","201",28,"Cleveland","6","14","14",20
"201","202",28,"Cleveland","6","14","14",20
"201","203",28,"Cleveland","6","14","14",20
"201","204",28,"Cleveland","6","14","14",20
"201","201",29,"Cleveland","6","14","14",20
"201","202",29,"Cleveland","6","14","14",20
"201","203",29,"Cleveland","6","14","14",20
"201","204",29,"Cleveland","6","14","14",20
"202","205",1,"Cleveland","6","6","14",30
"202","206",1,"Cleveland","6","6","14",40
"202","207",1,"Cleveland","6","6","14",30
"202","208",1,"Cleveland","6","6","14",20
"202","205",2,"Cleveland","6","6","14",30
"202","206",2,"Cleveland","6","6","14",20
"202","207",2,"Cleveland","6","6","14",40
"202","208",2,"Cleveland","6","6","14",20
"202","205",3,"Cleveland","6","6","14",30
"202","206",3,"Cleveland","6","6","14",20
"202","207",3,"Cleveland","6","6","14",40
"202","208",3,"Cleveland","6","6","14",10
"202","205",4,"Cleveland","6","6","14",30
"202","206",4,"Cleveland","6","6","14",20
"202","207",4,"Cleveland","6","6","14",40
"202","208",4,"Cleveland","6","6","14",20
"202","205",5,"Cleveland","6","6","14",20
"202","206",5,"Cleveland","6","6","14",20
"202","207",5,"Cleveland","6","6","14",20
"202","208",5,"Cleveland","6","6","14",20
"202","205",6,"Cleveland","6","6","14",20
"202","206",6,"Cleveland","6","6","14",20
"202","207",6,"Cleveland","6","6","14",10
"202","208",6,"Cleveland","6","6","14",20
"202","205",7,"Cleveland","6","6","14",20
"202","206",7,"Cleveland","6","6","14",20
"202","207",7,"Cleveland","6","6","14",40
"202","208",7,"Cleveland","6","6","14",0
"202","205",8,"Cleveland","6","6","14",0
"202","206",8,"Cleveland","6","6","14",20
"202","207",8,"Cleveland","6","6","14",20
"202","208",8,"Cleveland","6","6","14",20
"202","205",9,"Cleveland","6","6","14",0
"202","206",9,"Cleveland","6","6","14",0
"202","207",9,"Cleveland","6","6","14",30
"202","208",9,"Cleveland","6","6","14",0
"202","205",10,"Cleveland","6","6","14",0
"202","206",10,"Cleveland","6","6","14",0
"202","207",10,"Cleveland","6","6","14",40
"202","208",10,"Cleveland","6","6","14",0
"202","205",11,"Cleveland","6","6","14",40
"202","206",11,"Cleveland","6","6","14",0
"202","207",11,"Cleveland","6","6","14",20
"202","208",11,"Cleveland","6","6","14",20
"202","205",12,"Cleveland","6","6","14",40
"202","206",12,"Cleveland","6","6","14",0
"202","207",12,"Cleveland","6","6","14",20
"202","208",12,"Cleveland","6","6","14",0
"202","205",13,"Cleveland","6","6","14",40
"202","206",13,"Cleveland","6","6","14",0
"202","207",13,"Cleveland","6","6","14",0
"202","208",13,"Cleveland","6","6","14",0
"202","205",14,"Cleveland","6","6","14",0
"202","206",14,"Cleveland","6","6","14",0
"202","207",14,"Cleveland","6","6","14",0
"202","208",14,"Cleveland","6","6","14",0
"202","205",15,"Cleveland","6","6","14",0
"202","206",15,"Cleveland","6","6","14",0
"202","207",15,"Cleveland","6","6","14",0
"202","208",15,"Cleveland","6","6","14",0
"202","205",16,"Cleveland","6","6","14",0
"202","206",16,"Cleveland","6","6","14",0
"202","207",16,"Cleveland","6","6","14",0
"202","208",16,"Cleveland","6","6","14",0
"202","205",17,"Cleveland","6","6","14",0
"202","206",17,"Cleveland","6","6","14",0
"202","207",17,"Cleveland","6","6","14",0
"202","208",17,"Cleveland","6","6","14",0
"202","205",18,"Cleveland","6","6","14",0
"202","206",18,"Cleveland","6","6","14",0
"202","207",18,"Cleveland","6","6","14",0
"202","208",18,"Cleveland","6","6","14",0
"202","205",19,"Cleveland","6","6","14",0
"202","206",19,"Cleveland","6","6","14",0
"202","207",19,"Cleveland","6","6","14",0
"202","208",19,"Cleveland","6","6","14",0
"202","205",20,"Cleveland","6","6","14",0
"202","206",20,"Cleveland","6","6","14",0
"202","207",20,"Cleveland","6","6","14",0
"202","208",20,"Cleveland","6","6","14",0
"202","205",21,"Cleveland","6","6","14",20
"202","206",21,"Cleveland","6","6","14",0
"202","207",21,"Cleveland","6","6","14",0
"202","208",21,"Cleveland","6","6","14",30
"202","205",22,"Cleveland","6","6","14",20
"202","206",22,"Cleveland","6","6","14",0
"202","207",22,"Cleveland","6","6","14",0
"202","208",22,"Cleveland","6","6","14",20
"202","205",23,"Cleveland","6","6","14",20
"202","206",23,"Cleveland","6","6","14",0
"202","207",23,"Cleveland","6","6","14",40
"202","208",23,"Cleveland","6","6","14",0
"202","205",24,"Cleveland","6","6","14",20
"202","206",24,"Cleveland","6","6","14",0
"202","207",24,"Cleveland","6","6","14",30
"202","208",24,"Cleveland","6","6","14",0
"202","205",25,"Cleveland","6","6","14",0
"202","206",25,"Cleveland","6","6","14",0
"202","207",25,"Cleveland","6","6","14",40
"202","208",25,"Cleveland","6","6","14",0
"202","205",26,"Cleveland","6","6","14",0
"202","206",26,"Cleveland","6","6","14",0
"202","207",26,"Cleveland","6","6","14",10
"202","208",26,"Cleveland","6","6","14",0
"202","205",27,"Cleveland","6","6","14",0
"202","206",27,"Cleveland","6","6","14",0
"202","207",27,"Cleveland","6","6","14",0
"202","208",27,"Cleveland","6","6","14",0
"202","205",28,"Cleveland","6","6","14",0
"202","206",28,"Cleveland","6","6","14",0
"202","207",28,"Cleveland","6","6","14",0
"202","208",28,"Cleveland","6","6","14",0
"202","205",29,"Cleveland","6","6","14",0
"202","206",29,"Cleveland","6","6","14",0
"202","207",29,"Cleveland","6","6","14",0
"202","208",29,"Cleveland","6","6","14",0
"203","209",1,"Cleveland","6","14","10",20
"203","210",1,"Cleveland","6","14","10",0
"203","211",1,"Cleveland","6","14","10",20
"203","212",1,"Cleveland","6","14","10",40
"203","209",2,"Cleveland","6","14","10",30
"203","210",2,"Cleveland","6","14","10",30
"203","211",2,"Cleveland","6","14","10",10
"203","212",2,"Cleveland","6","14","10",30
"203","209",3,"Cleveland","6","14","10",20
"203","210",3,"Cleveland","6","14","10",20
"203","211",3,"Cleveland","6","14","10",20
"203","212",3,"Cleveland","6","14","10",40
"203","209",4,"Cleveland","6","14","10",40
"203","210",4,"Cleveland","6","14","10",10
"203","211",4,"Cleveland","6","14","10",20
"203","212",4,"Cleveland","6","14","10",40
"203","209",5,"Cleveland","6","14","10",20
"203","210",5,"Cleveland","6","14","10",20
"203","211",5,"Cleveland","6","14","10",0
"203","212",5,"Cleveland","6","14","10",40
"203","209",6,"Cleveland","6","14","10",0
"203","210",6,"Cleveland","6","14","10",10
"203","211",6,"Cleveland","6","14","10",0
"203","212",6,"Cleveland","6","14","10",30
"203","209",7,"Cleveland","6","14","10",20
"203","210",7,"Cleveland","6","14","10",0
"203","211",7,"Cleveland","6","14","10",0
"203","212",7,"Cleveland","6","14","10",20
"203","209",8,"Cleveland","6","14","10",30
"203","210",8,"Cleveland","6","14","10",10
"203","211",8,"Cleveland","6","14","10",0
"203","212",8,"Cleveland","6","14","10",30
"203","209",9,"Cleveland","6","14","10",10
"203","210",9,"Cleveland","6","14","10",20
"203","211",9,"Cleveland","6","14","10",0
"203","212",9,"Cleveland","6","14","10",40
"203","209",10,"Cleveland","6","14","10",0
"203","210",10,"Cleveland","6","14","10",0
"203","211",10,"Cleveland","6","14","10",10
"203","212",10,"Cleveland","6","14","10",0
"203","209",11,"Cleveland","6","14","10",40
"203","210",11,"Cleveland","6","14","10",10
"203","211",11,"Cleveland","6","14","10",10
"203","212",11,"Cleveland","6","14","10",30
"203","209",12,"Cleveland","6","14","10",20
"203","210",12,"Cleveland","6","14","10",20
"203","211",12,"Cleveland","6","14","10",0
"203","212",12,"Cleveland","6","14","10",30
"203","209",13,"Cleveland","6","14","10",10
"203","210",13,"Cleveland","6","14","10",10
"203","211",13,"Cleveland","6","14","10",10
"203","212",13,"Cleveland","6","14","10",0
"203","209",14,"Cleveland","6","14","10",30
"203","210",14,"Cleveland","6","14","10",0
"203","211",14,"Cleveland","6","14","10",0
"203","212",14,"Cleveland","6","14","10",0
"203","209",15,"Cleveland","6","14","10",0
"203","210",15,"Cleveland","6","14","10",10
"203","211",15,"Cleveland","6","14","10",0
"203","212",15,"Cleveland","6","14","10",0
"203","209",16,"Cleveland","6","14","10",0
"203","210",16,"Cleveland","6","14","10",10
"203","211",16,"Cleveland","6","14","10",0
"203","212",16,"Cleveland","6","14","10",0
"203","209",17,"Cleveland","6","14","10",10
"203","210",17,"Cleveland","6","14","10",0
"203","211",17,"Cleveland","6","14","10",0
"203","212",17,"Cleveland","6","14","10",0
"203","209",18,"Cleveland","6","14","10",40
"203","210",18,"Cleveland","6","14","10",10
"203","211",18,"Cleveland","6","14","10",0
"203","212",18,"Cleveland","6","14","10",0
"203","209",19,"Cleveland","6","14","10",0
"203","210",19,"Cleveland","6","14","10",0
"203","211",19,"Cleveland","6","14","10",10
"203","212",19,"Cleveland","6","14","10",0
"203","209",20,"Cleveland","6","14","10",0
"203","210",20,"Cleveland","6","14","10",10
"203","211",20,"Cleveland","6","14","10",0
"203","212",20,"Cleveland","6","14","10",0
"203","209",21,"Cleveland","6","14","10",10
"203","210",21,"Cleveland","6","14","10",10
"203","211",21,"Cleveland","6","14","10",0
"203","212",21,"Cleveland","6","14","10",20
"203","209",22,"Cleveland","6","14","10",0
"203","210",22,"Cleveland","6","14","10",0
"203","211",22,"Cleveland","6","14","10",10
"203","212",22,"Cleveland","6","14","10",0
"203","209",23,"Cleveland","6","14","10",0
"203","210",23,"Cleveland","6","14","10",0
"203","211",23,"Cleveland","6","14","10",0
"203","212",23,"Cleveland","6","14","10",0
"203","209",24,"Cleveland","6","14","10",40
"203","210",24,"Cleveland","6","14","10",10
"203","211",24,"Cleveland","6","14","10",0
"203","212",24,"Cleveland","6","14","10",0
"203","209",25,"Cleveland","6","14","10",10
"203","210",25,"Cleveland","6","14","10",10
"203","211",25,"Cleveland","6","14","10",0
"203","212",25,"Cleveland","6","14","10",0
"203","209",26,"Cleveland","6","14","10",40
"203","210",26,"Cleveland","6","14","10",0
"203","211",26,"Cleveland","6","14","10",0
"203","212",26,"Cleveland","6","14","10",10
"203","209",27,"Cleveland","6","14","10",0
"203","210",27,"Cleveland","6","14","10",0
"203","211",27,"Cleveland","6","14","10",0
"203","212",27,"Cleveland","6","14","10",0
"203","209",28,"Cleveland","6","14","10",0
"203","210",28,"Cleveland","6","14","10",0
"203","211",28,"Cleveland","6","14","10",0
"203","212",28,"Cleveland","6","14","10",0
"203","209",29,"Cleveland","6","14","10",0
"203","210",29,"Cleveland","6","14","10",0
"203","211",29,"Cleveland","6","14","10",0
"203","212",29,"Cleveland","6","14","10",0
"204","213",1,"Cleveland","6","10","10",0
"204","214",1,"Cleveland","6","10","10",20
"204","215",1,"Cleveland","6","10","10",10
"204","216",1,"Cleveland","6","10","10",40
"204","213",2,"Cleveland","6","10","10",0
"204","214",2,"Cleveland","6","10","10",10
"204","215",2,"Cleveland","6","10","10",0
"204","216",2,"Cleveland","6","10","10",20
"204","213",3,"Cleveland","6","10","10",0
"204","214",3,"Cleveland","6","10","10",0
"204","215",3,"Cleveland","6","10","10",0
"204","216",3,"Cleveland","6","10","10",0
"204","213",4,"Cleveland","6","10","10",30
"204","214",4,"Cleveland","6","10","10",0
"204","215",4,"Cleveland","6","10","10",10
"204","216",4,"Cleveland","6","10","10",0
"204","213",5,"Cleveland","6","10","10",0
"204","214",5,"Cleveland","6","10","10",0
"204","215",5,"Cleveland","6","10","10",0
"204","216",5,"Cleveland","6","10","10",10
"204","213",6,"Cleveland","6","10","10",30
"204","214",6,"Cleveland","6","10","10",0
"204","215",6,"Cleveland","6","10","10",0
"204","216",6,"Cleveland","6","10","10",10
"204","213",7,"Cleveland","6","10","10",0
"204","214",7,"Cleveland","6","10","10",0
"204","215",7,"Cleveland","6","10","10",10
"204","216",7,"Cleveland","6","10","10",10
"204","213",8,"Cleveland","6","10","10",0
"204","214",8,"Cleveland","6","10","10",0
"204","215",8,"Cleveland","6","10","10",0
"204","216",8,"Cleveland","6","10","10",10
"204","213",9,"Cleveland","6","10","10",0
"204","214",9,"Cleveland","6","10","10",0
"204","215",9,"Cleveland","6","10","10",0
"204","216",9,"Cleveland","6","10","10",0
"204","213",10,"Cleveland","6","10","10",0
"204","214",10,"Cleveland","6","10","10",0
"204","215",10,"Cleveland","6","10","10",0
"204","216",10,"Cleveland","6","10","10",0
"204","213",11,"Cleveland","6","10","10",0
"204","214",11,"Cleveland","6","10","10",20
"204","215",11,"Cleveland","6","10","10",10
"204","216",11,"Cleveland","6","10","10",20
"204","213",12,"Cleveland","6","10","10",30
"204","214",12,"Cleveland","6","10","10",10
"204","215",12,"Cleveland","6","10","10",10
"204","216",12,"Cleveland","6","10","10",10
"204","213",13,"Cleveland","6","10","10",20
"204","214",13,"Cleveland","6","10","10",20
"204","215",13,"Cleveland","6","10","10",20
"204","216",13,"Cleveland","6","10","10",20
"204","213",14,"Cleveland","6","10","10",40
"204","214",14,"Cleveland","6","10","10",30
"204","215",14,"Cleveland","6","10","10",30
"204","216",14,"Cleveland","6","10","10",30
"204","213",15,"Cleveland","6","10","10",40
"204","214",15,"Cleveland","6","10","10",40
"204","215",15,"Cleveland","6","10","10",40
"204","216",15,"Cleveland","6","10","10",40
"204","213",16,"Cleveland","6","10","10",40
"204","214",16,"Cleveland","6","10","10",40
"204","215",16,"Cleveland","6","10","10",40
"204","216",16,"Cleveland","6","10","10",40
"204","213",17,"Cleveland","6","10","10",40
"204","214",17,"Cleveland","6","10","10",40
"204","215",17,"Cleveland","6","10","10",40
"204","216",17,"Cleveland","6","10","10",40
"204","213",18,"Cleveland","6","10","10",40
"204","214",18,"Cleveland","6","10","10",40
"204","215",18,"Cleveland","6","10","10",40
"204","216",18,"Cleveland","6","10","10",40
"204","213",19,"Cleveland","6","10","10",40
"204","214",19,"Cleveland","6","10","10",40
"204","215",19,"Cleveland","6","10","10",40
"204","216",19,"Cleveland","6","10","10",40
"204","213",20,"Cleveland","6","10","10",40
"204","214",20,"Cleveland","6","10","10",40
"204","215",20,"Cleveland","6","10","10",40
"204","216",20,"Cleveland","6","10","10",40
"204","213",21,"Cleveland","6","10","10",40
"204","214",21,"Cleveland","6","10","10",40
"204","215",21,"Cleveland","6","10","10",40
"204","216",21,"Cleveland","6","10","10",40
"204","213",22,"Cleveland","6","10","10",40
"204","214",22,"Cleveland","6","10","10",40
"204","215",22,"Cleveland","6","10","10",40
"204","216",22,"Cleveland","6","10","10",40
"204","213",23,"Cleveland","6","10","10",40
"204","214",23,"Cleveland","6","10","10",40
"204","215",23,"Cleveland","6","10","10",40
"204","216",23,"Cleveland","6","10","10",40
"204","213",24,"Cleveland","6","10","10",40
"204","214",24,"Cleveland","6","10","10",40
"204","215",24,"Cleveland","6","10","10",40
"204","216",24,"Cleveland","6","10","10",40
"204","213",25,"Cleveland","6","10","10",40
"204","214",25,"Cleveland","6","10","10",40
"204","215",25,"Cleveland","6","10","10",40
"204","216",25,"Cleveland","6","10","10",40
