"country","period","growth","yssw","yssm","pinv","lgdp","gini"
"ROM","1966-70",0.0631352439522743,NA,NA,194.240005493164,6.69579887390137,NA
"ROM","1971-75",0.083794116973877,NA,NA,149.169998168945,7.11476945877075,NA
"ROM","1976-80",0.0290100090205669,NA,NA,121.25,7.25981950759888,NA
"ROM","1981-85",0.0677159279584885,NA,NA,103.800003051758,7.59839916229248,NA
"ROM","1986-90",0.0059438943862915,NA,NA,109.220001220703,7.62217473983765,23.3799991607666
"ROM","1991-95",NA,NA,NA,89.0699996948242,NA,28.6599998474121
"RUS","1961-65",NA,NA,NA,NA,NA,NA
"RUS","1966-70",NA,NA,NA,NA,NA,NA
"RUS","1971-75",NA,NA,NA,NA,NA,NA
"RUS","1976-80",NA,NA,NA,NA,NA,NA
"RUS","1981-85",NA,NA,NA,NA,NA,NA
"RUS","1986-90",NA,NA,NA,NA,NA,NA
"RUS","1991-95",NA,NA,NA,NA,NA,NA
"RWA","1961-65",-0.0856129676103592,0.0740000009536743,0.149000003933907,204.710006713867,5.85793304443359,NA
"RWA","1966-70",0.122882649302483,0.0659999996423721,0.142000004649162,79.9100036621094,6.47234630584717,NA
"RWA","1971-75",-0.00217561726458371,0.0599999986588955,0.137999996542931,131.369995117188,6.46146821975708,NA
"RWA","1976-80",0.0335789695382118,0.0560000017285347,0.135000005364418,146.869995117188,6.62936305999756,NA
"RWA","1981-85",0.00495786685496569,0.0529999993741512,0.131999999284744,92.0999984741211,6.65415239334106,35.5
"RWA","1986-90",-0.00522222509607673,0.0489999987185001,0.129999995231628,92.370002746582,6.62804126739502,NA
"RWA","1991-95",0.0039527416229248,0.0810000002384186,0.096000000834465,77.0699996948242,6.63594675064087,NA
"SAU","1961-65",0.0866785049438477,NA,NA,222.880004882812,8.69801330566406,NA
"SAU","1966-70",0.0537450797855854,NA,NA,194.029998779297,8.9667387008667,NA
"SAU","1971-75",0.0803602188825607,NA,NA,211.5,9.36853981018066,NA
"SAU","1976-80",0.032050896435976,NA,NA,187.389999389648,9.52879428863525,NA
"SAU","1981-85",-0.10064373165369,NA,NA,90.8600006103516,9.02557563781738,NA
"SAU","1986-90",-0.0471189022064209,NA,NA,80.2099990844727,8.8371000289917,NA
"SAU","1991-95",NA,NA,NA,NA,NA,NA
"SBH","1961-65",NA,NA,NA,NA,NA,NA
"SBH","1966-70",NA,NA,NA,NA,NA,NA
"SBH","1971-75",NA,NA,NA,NA,NA,NA
"SBH","1976-80",NA,NA,NA,NA,NA,NA
"SBH","1981-85",NA,NA,NA,NA,NA,NA
"SBH","1986-90",NA,NA,NA,NA,NA,NA
"SBH","1991-95",NA,NA,NA,NA,NA,NA
"SDN","1961-65",NA,0.00999999977648258,0.0719999969005585,NA,NA,NA
"SDN","1966-70",NA,0.0189999993890524,0.118000000715256,117.080001831055,6.70563888549805,38.7200012207031
"SDN","1971-75",-0.00571107864379883,0.0379999987781048,0.171000003814697,146.039993286133,6.67708349227905,NA
"SDN","1976-80",0.0173603054136038,0.0769999995827675,0.263000011444092,154.320007324219,6.76388502120972,NA
"SDN","1981-85",-0.0181174278259277,0.125,0.449000000953674,90.4499969482422,6.67329788208008,NA
"SDN","1986-90",-0.00878696423023939,0.203999996185303,0.526000022888184,257.989990234375,6.62936305999756,NA
"SDN","1991-95",-0.0281329154968262,0.314999997615814,0.601999998092651,299.190002441406,6.60123014450073,NA
"SEN","1961-65",0.017545510083437,0.108999997377396,0.166999995708466,137.419998168945,7.04141187667847,NA
"SEN","1966-70",0.000524234783370048,0.0979999974370003,0.18299999833107,125.970001220703,7.04403305053711,NA
"SEN","1971-75",-0.00405483227223158,0.105999998748302,0.248999997973442,195.160003662109,7.02375888824463,NA
"SEN","1976-80",0.00194950099103153,0.130999997258186,0.344999998807907,193.009994506836,7.03350639343262,NA
"SEN","1981-85",0.00505037326365709,0.159999996423721,0.41499999165535,114.269996643066,7.05875825881958,NA
"SEN","1986-90",-0.003119659377262,0.190999999642372,0.474999994039536,169.449996948242,7.04315996170044,NA
"SEN","1991-95",-0.0220761299133301,0.231000006198883,0.538999974727631,164.169998168945,7.02108383178711,60.7200012207031
"SGP","1961-65",0.0234225280582905,0.601999998092651,1.37600004673004,96.5400009155273,7.5304799079895,NA
"SGP","1966-70",0.0963076576590538,0.695999979972839,1.47899997234344,82.3499984741211,8.01201820373535,NA
"SGP","1971-75",0.114566802978516,0.977999985218048,1.62699997425079,115.419998168945,8.58485221862793,41
"SGP","1976-80",0.0552711486816406,0.695999979972839,1.07700002193451,112.900001525879,8.86120796203613,40.689998626709
"SGP","1981-85",0.040033720433712,1.05299997329712,1.37800002098083,94.3099975585938,9.06137657165527,42
"SGP","1986-90",0.0613643638789654,1.57400000095367,1.81700003147125,100.440002441406,9.36819839477539,39
"SGP","1991-95",0.0387253761291504,2.46600008010864,3.03399991989136,109.98999786377,9.44564914703369,NA
"SHN","1961-65",NA,NA,NA,NA,NA,NA
"SHN","1966-70",NA,NA,NA,NA,NA,NA
"SHN","1971-75",NA,NA,NA,NA,NA,NA
"SHN","1976-80",NA,NA,NA,NA,NA,NA
"SHN","1981-85",NA,NA,NA,NA,NA,NA
"SHN","1986-90",NA,NA,NA,NA,NA,NA
"SHN","1991-95",NA,NA,NA,NA,NA,NA
"SJM","1961-65",NA,NA,NA,NA,NA,NA
"SJM","1966-70",NA,NA,NA,NA,NA,NA
"SJM","1971-75",NA,NA,NA,NA,NA,NA
"SJM","1976-80",NA,NA,NA,NA,NA,NA
"SJM","1981-85",NA,NA,NA,NA,NA,NA
"SJM","1986-90",NA,NA,NA,NA,NA,NA
"SJM","1991-95",NA,NA,NA,NA,NA,NA
"SLB","1961-65",NA,NA,NA,NA,NA,NA
"SLB","1966-70",NA,NA,NA,NA,NA,NA
"SLB","1971-75",NA,NA,NA,NA,NA,NA
"SLB","1976-80",NA,NA,NA,86.1800003051758,7.37963199615479,NA
"SLB","1981-85",0.00431985873728991,NA,NA,61.810001373291,7.40123128890991,NA
"SLB","1986-90",0.0825028419494629,NA,NA,71.6999969482422,7.6487398147583,NA
"SLB","1991-95",NA,NA,NA,NA,NA,NA
"SLE","1961-65",0.059516429901123,0.0759999975562096,0.186000004410744,233.440002441406,7.01571226119995,NA
"SLE","1966-70",0.0506415367126465,0.0790000036358833,0.170000001788139,281.820007324219,7.26891994476318,60.7900009155273
"SLE","1971-75",-0.0357686057686806,0.0900000035762787,0.203999996185303,384.859985351562,7.09007692337036,NA
"SLE","1976-80",-0.0104341506958008,0.116999998688698,0.270999997854233,401.290008544922,7.03790616989136,NA
"SLE","1981-85",-0.0459942817687988,0.152999997138977,0.354999989271164,295.089996337891,6.80793476104736,NA
"SLE","1986-90",-0.00088586809579283,0.189999997615814,0.474999994039536,207.960006713867,6.80350542068481,NA
"SLE","1991-95",-0.102498292922974,0.248999997973442,0.632000029087067,106.5,6.59850883483887,NA
"SLV","1961-65",0.0395471565425396,0.188999995589256,0.284000009298325,91.2099990844727,7.4610652923584,NA
"SLV","1966-70",0.00800332985818386,0.224999994039536,0.518999993801117,77.6800003051758,7.50108194351196,NA
"SLV","1971-75",0.0234338752925396,0.298000007867813,0.601000010967255,96.3099975585938,7.61825132369995,NA
"SLV","1976-80",-0.0020746230147779,0.44200000166893,0.705999970436096,90.0899963378906,7.6078782081604,48.4000015258789
"SLV","1981-85",-0.0190521236509085,0.50900000333786,0.749000012874603,86.1699981689453,7.51261758804321,NA
"SLV","1986-90",-0.000766086566727608,0.688000023365021,0.754000008106232,81.2600021362305,7.50878715515137,NA
"SLV","1991-95",0.0140550136566162,0.717999994754791,0.704999983310699,82.0199966430664,7.5368971824646,NA
"SMR","1961-65",NA,NA,NA,NA,NA,NA
"SMR","1966-70",NA,NA,NA,NA,NA,NA
"SMR","1971-75",NA,NA,NA,NA,NA,NA
"SMR","1976-80",NA,NA,NA,NA,NA,NA
"SMR","1981-85",NA,NA,NA,NA,NA,NA
"SMR","1986-90",NA,NA,NA,NA,NA,NA
"SMR","1991-95",NA,NA,NA,NA,NA,NA
"SNA","1961-65",NA,NA,NA,NA,NA,NA
"SNA","1966-70",NA,NA,NA,NA,NA,NA
"SNA","1971-75",NA,NA,NA,NA,NA,NA
"SNA","1976-80",NA,NA,NA,NA,NA,NA
"SNA","1981-85",NA,NA,NA,NA,NA,NA
"SNA","1986-90",NA,NA,NA,NA,NA,NA
"SNA","1991-95",NA,NA,NA,NA,NA,NA
"SOM","1961-65",-0.02797956392169,NA,NA,68.9100036621094,6.86589097976685,NA
"SOM","1966-70",-0.00808620452880859,NA,NA,72.5,6.8254599571228,NA
"SOM","1971-75",-0.0286703109741211,NA,NA,148.770004272461,6.6821084022522,NA
"SOM","1976-80",-0.0140134813264012,NA,NA,193.779998779297,6.61204099655151,NA
"SOM","1981-85",-0.026092816144228,NA,NA,83.5400009155273,6.48157691955566,NA
"SOM","1986-90",0.0428215265274048,NA,NA,55.3600006103516,6.65286302566528,NA
"SOM","1991-95",NA,NA,NA,NA,NA,NA
"SPM","1961-65",NA,NA,NA,NA,NA,NA
"SPM","1966-70",NA,NA,NA,NA,NA,NA
"SPM","1971-75",NA,NA,NA,NA,NA,NA
"SPM","1976-80",NA,NA,NA,NA,NA,NA
"SPM","1981-85",NA,NA,NA,NA,NA,NA
"SPM","1986-90",NA,NA,NA,NA,NA,NA
"SPM","1991-95",NA,NA,NA,NA,NA,NA
"STP","1961-65",NA,NA,NA,NA,NA,NA
"STP","1966-70",NA,NA,NA,NA,NA,NA
"STP","1971-75",NA,NA,NA,NA,NA,NA
"STP","1976-80",NA,NA,NA,NA,NA,NA
"STP","1981-85",NA,NA,NA,NA,NA,NA
"STP","1986-90",NA,NA,NA,NA,NA,NA
"STP","1991-95",NA,NA,NA,NA,NA,NA
"SUN","1961-65",0.048119068145752,NA,NA,115.900001525879,8.02256870269775,NA
"SUN","1966-70",0.0586484894156456,NA,NA,113.290000915527,8.31581115722656,NA
"SUN","1971-75",0.0478897094726562,NA,NA,87.6800003051758,8.55525970458984,NA
"SUN","1976-80",0.0327789299190044,NA,NA,60.9099998474121,8.71915435791016,24.5599994659424
"SUN","1981-85",0.0282974243164062,NA,NA,52.5699996948242,8.86064147949219,25.6200008392334
"SUN","1986-90",0.0234112739562988,NA,NA,59.9900016784668,8.95428657531738,27.7700004577637
"SUN","1991-95",NA,NA,NA,NA,NA,30.5300006866455
"SUR","1961-65",0.0272099487483501,NA,NA,222.070007324219,7.72841596603394,NA
"SUR","1966-70",0.0535802841186523,NA,NA,177.610000610352,7.9963173866272,NA
"SUR","1971-75",-0.0403812415897846,NA,NA,212.270004272461,7.79441118240356,NA
"SUR","1976-80",0.0863253623247147,NA,NA,200.100006103516,8.22603797912598,NA
"SUR","1981-85",-0.0191368106752634,NA,NA,158,8.1303539276123,NA
"SUR","1986-90",-0.0801017284393311,NA,NA,714.780029296875,7.80994701385498,NA
"SUR","1991-95",NA,NA,NA,NA,NA,NA
"SVK","1961-65",NA,NA,NA,NA,NA,NA
"SVK","1966-70",NA,NA,NA,NA,NA,NA
"SVK","1971-75",NA,NA,NA,NA,NA,NA
"SVK","1976-80",NA,NA,NA,NA,NA,NA
"SVK","1981-85",NA,NA,NA,NA,NA,NA
"SVK","1986-90",NA,NA,NA,NA,NA,NA
"SVK","1991-95",NA,NA,NA,NA,NA,NA
"SVN","1961-65",NA,NA,NA,NA,NA,NA
"SVN","1966-70",NA,NA,NA,NA,NA,NA
"SVN","1971-75",NA,NA,NA,NA,NA,NA
"SVN","1976-80",NA,NA,NA,NA,NA,NA
"SVN","1981-85",NA,NA,NA,NA,NA,NA
"SVN","1986-90",NA,NA,NA,NA,NA,NA
"SVN","1991-95",NA,NA,NA,NA,NA,NA
"SWE","1961-65",0.0427654273808002,2.26200008392334,2.65400004386902,103.830001831055,9.14867782592773,NA
"SWE","1966-70",0.0270940773189068,2.49200010299683,2.9449999332428,94.7399978637695,9.28414821624756,33.4099998474121
"SWE","1971-75",0.0210014339536428,2.96799993515015,3.3970000743866,126.23999786377,9.38915538787842,27.3099994659424
"SWE","1976-80",0.00816040020436049,3.62400007247925,3.97699999809265,140.679992675781,9.42995738983154,32.439998626709
"SWE","1981-85",0.0153701780363917,3.51399993896484,3.39100003242493,79.3600006103516,9.50680828094482,31.2399997711182
"SWE","1986-90",0.0186006538569927,3.625,3.78699994087219,124.230003356934,9.59981155395508,32.5200004577637
"SWE","1991-95",-0.0269999504089355,5.01999998092651,4.97499990463257,123.629997253418,9.54581165313721,32.439998626709
"SWK","1961-65",NA,NA,NA,NA,NA,NA
"SWK","1966-70",NA,NA,NA,NA,NA,NA
"SWK","1971-75",NA,NA,NA,NA,NA,NA
"SWK","1976-80",NA,NA,NA,NA,NA,NA
"SWK","1981-85",NA,NA,NA,NA,NA,NA
"SWK","1986-90",NA,NA,NA,NA,NA,NA
"SWK","1991-95",NA,NA,NA,NA,NA,NA
"SWZ","1961-65",0.0624045357108116,0.13400000333786,0.212999999523163,90.9599990844727,7.44132041931152,NA
"SWZ","1966-70",0.0790099129080772,0.123999997973442,0.19200000166893,86.5100021362305,7.83636999130249,NA
"SWZ","1971-75",0.00313606252893806,0.238000005483627,0.395000010728836,97.7799987792969,7.85205030441284,NA
"SWZ","1976-80",0.0346278175711632,0.188999995589256,0.266000002622604,144.029998779297,8.02518939971924,NA
"SWZ","1981-85",-0.0659772902727127,0.800000011920929,0.465999990701675,51.1100006103516,7.69530296325684,NA
"SWZ","1986-90",0.037136435508728,0.805000007152557,0.578999996185303,49.5299987792969,7.84384870529175,NA
"SWZ","1991-95",NA,0.857999980449677,0.71399998664856,NA,NA,NA
"SYC","1961-65",0.0123305320739746,NA,NA,154.270004272461,7.1989312171936,NA
"SYC","1966-70",0.0436097159981728,NA,NA,117.889999389648,7.41697978973389,NA
"SYC","1971-75",0.0217320434749126,NA,NA,122.300003051758,7.52564001083374,NA
"SYC","1976-80",0.0897786170244217,NA,NA,175.25,7.97453308105469,46
"SYC","1981-85",0.0182092674076557,NA,NA,120.169998168945,8.06557941436768,53.5999984741211
"SYC","1986-90",0.0443395599722862,NA,NA,140.729995727539,8.28727722167969,NA
"SYC","1991-95",NA,NA,NA,NA,NA,NA
"SYR","1961-65",0.0488754287362099,0.0860000029206276,0.28099998831749,44.1399993896484,7.60638761520386,NA
"SYR","1966-70",0.026332950219512,0.112000003457069,0.426999986171722,51.0200004577637,7.73805236816406,NA
"SYR","1971-75",0.0951200500130653,0.18299999833107,0.697000026702881,76.8099975585938,8.21365261077881,NA
"SYR","1976-80",0.0381639488041401,0.324000000953674,1.04299998283386,66.5,8.40447235107422,NA
"SYR","1981-85",-0.0104307178407907,0.515999972820282,1.37999999523163,47.9099998474121,8.35231876373291,NA
"SYR","1986-90",-0.0168712623417377,0.745999991893768,1.68099999427795,46.939998626709,8.26796245574951,NA
"SYR","1991-95",0.0245857238769531,1.05799996852875,2.02800011634827,64.2699966430664,8.29254817962646,NA
"TCA","1961-65",NA,NA,NA,NA,NA,NA
"TCA","1966-70",NA,NA,NA,NA,NA,NA
"TCA","1971-75",NA,NA,NA,NA,NA,NA
"TCA","1976-80",NA,NA,NA,NA,NA,NA
"TCA","1981-85",NA,NA,NA,NA,NA,NA
"TCA","1986-90",NA,NA,NA,NA,NA,NA
"TCA","1991-95",NA,NA,NA,NA,NA,NA
"TCD","1961-65",-0.00536222476512194,NA,NA,240.669998168945,6.60123014450073,NA
"TCD","1966-70",-0.021798038855195,NA,NA,208.570007324219,6.4922399520874,NA
"TCD","1971-75",-0.0217466354370117,NA,NA,254.679992675781,6.38350677490234,NA
"TCD","1976-80",-0.022882079705596,NA,NA,350.929992675781,6.26909637451172,NA
"TCD","1981-85",-0.0510762222111225,NA,NA,214.410003662109,6.0137152671814,NA
"TCD","1986-90",-0.00495080929249525,NA,NA,243.320007324219,5.9889612197876,NA
"TCD","1991-95",0.011152982711792,NA,NA,236.110000610352,6.01126718521118,NA
"TGO","1961-65",0.0574001297354698,0.0149999996647239,0.0719999969005585,84.4300003051758,6.1923623085022,NA
"TGO","1966-70",0.0468252189457417,0.0189999993890524,0.0810000002384186,61.4599990844727,6.42648839950562,NA
"TGO","1971-75",0,0.028999999165535,0.128000006079674,98.3199996948242,6.42648839950562,NA
"TGO","1976-80",0.0335849747061729,0.221000000834465,0.757000029087067,124.75,6.59441328048706,NA
"TGO","1981-85",-0.0275287628173828,0.241999998688698,0.842000007629395,66.9700012207031,6.45676946640015,NA
"TGO","1986-90",0.00125198368914425,0.287999987602234,1.00899994373322,101.970001220703,6.46302938461304,NA
"TGO","1991-95",-0.0950760841369629,0.293000012636185,1.02999997138977,105.98999786377,6.27287721633911,NA
"THA","1961-65",0.0372405052185059,0.151999995112419,0.421000003814697,53.2000007629395,7.03526878356934,41.2799987792969
"THA","1966-70",0.0590272918343544,0.142000004649162,0.345999985933304,49.5699996948242,7.33040523529053,42.6300010681152
"THA","1971-75",0.0195856094360352,0.196999996900558,0.425999999046326,61.7700004577637,7.4283332824707,41.7400016784668
"THA","1976-80",0.0515658371150494,0.324000000953674,0.574999988079071,61.9599990844727,7.68616247177124,NA
"THA","1981-85",0.0245945937931538,0.493000000715256,0.769999980926514,41.8800010681152,7.80913543701172,43.0999984741211
"THA","1986-90",0.0747964829206467,0.680999994277954,0.953000009059906,51.9300003051758,8.18311786651611,48.7999992370605
"THA","1991-95",0.0481629371643066,0.829999983310699,1.07099997997284,49.4000015258789,8.27944374084473,51.5
"TJK","1961-65",NA,NA,NA,NA,NA,NA
"TJK","1966-70",NA,NA,NA,NA,NA,NA
"TJK","1971-75",NA,NA,NA,NA,NA,NA
"TJK","1976-80",NA,NA,NA,NA,NA,NA
"TJK","1981-85",NA,NA,NA,NA,NA,NA
"TJK","1986-90",NA,NA,NA,NA,NA,NA
"TJK","1991-95",NA,NA,NA,NA,NA,NA
"TKL","1961-65",NA,NA,NA,NA,NA,NA
"TKL","1966-70",NA,NA,NA,NA,NA,NA
"TKL","1971-75",NA,NA,NA,NA,NA,NA
"TKL","1976-80",NA,NA,NA,NA,NA,NA
"TKL","1981-85",NA,NA,NA,NA,NA,NA
"TKL","1986-90",NA,NA,NA,NA,NA,NA
"TKL","1991-95",NA,NA,NA,NA,NA,NA
"TKM","1961-65",NA,NA,NA,NA,NA,NA
"TKM","1966-70",NA,NA,NA,NA,NA,NA
"TKM","1971-75",NA,NA,NA,NA,NA,NA
"TKM","1976-80",NA,NA,NA,NA,NA,NA
"TKM","1981-85",NA,NA,NA,NA,NA,NA
"TKM","1986-90",NA,NA,NA,NA,NA,NA
"TKM","1991-95",NA,NA,NA,NA,NA,NA
"TMP","1961-65",NA,NA,NA,NA,NA,NA
"TMP","1966-70",NA,NA,NA,NA,NA,NA
"TMP","1971-75",NA,NA,NA,NA,NA,NA
"TMP","1976-80",NA,NA,NA,NA,NA,NA
"TMP","1981-85",NA,NA,NA,NA,NA,NA
"TMP","1986-90",NA,NA,NA,NA,NA,NA
"TMP","1991-95",NA,NA,NA,NA,NA,NA
"TON","1961-65",NA,NA,NA,NA,NA,NA
"TON","1966-70",NA,NA,NA,NA,NA,NA
"TON","1971-75",NA,NA,NA,NA,NA,NA
"TON","1976-80",NA,NA,NA,NA,NA,NA
"TON","1981-85",NA,NA,NA,61.8800010681152,7.56475687026978,NA
"TON","1986-90",NA,NA,NA,NA,NA,NA
"TON","1991-95",NA,NA,NA,NA,NA,NA
"TTO","1961-65",0.0266172401607037,0.690999984741211,0.660000026226044,88.75,8.76841831207275,NA
"TTO","1966-70",0.0111047746613622,0.691999971866608,0.867999970912933,112.430000305176,8.82394218444824,NA
"TTO","1971-75",0.0324007049202919,0.810000002384186,1.18299996852875,111.949996948242,8.98594570159912,51
"TTO","1976-80",0.0686487182974815,1.44000005722046,1.49600005149841,112.199996948242,9.32918930053711,46.0900001525879
"TTO","1981-85",-0.0298410411924124,1.6690000295639,1.80200004577637,81.3499984741211,9.1799840927124,41.7200012207031
"TTO","1986-90",-0.0445463173091412,2.14499998092651,2.0460000038147,53.7900009155273,8.95725250244141,NA
"TTO","1991-95",0.0596246719360352,2.54099988937378,2.36500000953674,71.5899963378906,9.01687717437744,NA
"TUN","1961-65",0.02313232421875,0.0670000016689301,0.273999989032745,114.400001525879,7.11963558197021,48.9000015258789
"TUN","1966-70",0.030830193310976,0.0930000022053719,0.35699999332428,64.0100021362305,7.2737865447998,NA
"TUN","1971-75",0.0703617110848427,0.177000001072884,0.540000021457672,130.690002441406,7.62559509277344,50.5999984741211
"TUN","1976-80",0.0418386459350586,0.261000007390976,0.778999984264374,138.800003051758,7.83478832244873,49.5999984741211
"TUN","1981-85",0.0174945835024118,0.39300000667572,1.06299996376038,88.4000015258789,7.92226123809814,49.5999984741211
"TUN","1986-90",0.0107294078916311,0.490000009536743,1.16400003433228,95.6699981689453,7.97590827941895,46.8400001525879
"TUN","1991-95",0.0275759696960449,0.652999997138977,1.31900000572205,103.870002746582,8.03106021881104,NA
"TUR","1961-65",0.0221542362123728,0.155000001192093,0.486000001430511,43.3699989318848,7.50218629837036,NA
"TUR","1966-70",0.0389869697391987,0.180000007152557,0.537999987602234,41.1500015258789,7.69712114334106,56
"TUR","1971-75",0.0507467277348042,0.228000000119209,0.609000027179718,50.689998626709,7.95085477828979,51
"TUR","1976-80",0.00252103805541992,0.333000004291534,0.850000023841858,53.3800010681152,7.96345996856689,NA
"TUR","1981-85",0.0136501314118505,0.407999992370605,0.972000002861023,31.7900009155273,8.03171062469482,NA
"TUR","1986-90",0.0390794761478901,0.504000008106232,1.10199999809265,46.6300010681152,8.22710800170898,44.0900001525879
"TUR","1991-95",0.00874423980712891,0.662999987602234,1.44700002670288,52.4199981689453,8.24459648132324,NA
"TUV","1961-65",NA,NA,NA,NA,NA,NA
"TUV","1966-70",NA,NA,NA,NA,NA,NA
"TUV","1971-75",NA,NA,NA,NA,NA,NA
"TUV","1976-80",NA,NA,NA,NA,NA,NA
"TUV","1981-85",NA,NA,NA,NA,NA,NA
"TUV","1986-90",NA,NA,NA,NA,NA,NA
"TUV","1991-95",NA,NA,NA,NA,NA,NA
"TWN","1961-65",0.0557770729064941,0.41100001335144,1.37000000476837,63.0900001525879,7.41457271575928,NA
"TWN","1966-70",0.0552340522408485,0.433999985456467,1.72800004482269,56.1800003051758,7.69074296951294,NA
"TWN","1971-75",0.065905474126339,0.737999975681305,1.71800005435944,69.6800003051758,8.02027034759521,NA
"TWN","1976-80",0.076481819152832,1.16400003433228,2.09100008010864,76.8199996948242,8.40267944335938,NA
"TWN","1981-85",0.0401016250252724,1.47000002861023,2.69600009918213,56.5900001525879,8.60318756103516,NA
"TWN","1986-90",0.0783706679940224,1.83000004291534,3.10700011253357,73.129997253418,8.99504089355469,NA
"TWN","1991-95",NA,2.20199990272522,3.37100005149841,NA,NA,NA
"TYK","1961-65",NA,NA,NA,NA,NA,NA
"TYK","1966-70",NA,NA,NA,NA,NA,NA
"TYK","1971-75",NA,NA,NA,NA,NA,NA
"TYK","1976-80",NA,NA,NA,NA,NA,NA
"TYK","1981-85",NA,NA,NA,NA,NA,NA
"TYK","1986-90",NA,NA,NA,NA,NA,NA
"TYK","1991-95",NA,NA,NA,NA,NA,NA
"TZA","1961-65",0.0302021987736225,NA,NA,111.699996948242,5.91620206832886,NA
"TZA","1966-70",0.026706313714385,NA,NA,103.410003662109,6.04973363876343,45.5999984741211
"TZA","1971-75",0.0365428924560547,NA,NA,133.110000610352,6.2324481010437,NA
"TZA","1976-80",-0.0117323873564601,NA,NA,150.940002441406,6.17378616333008,50.5999984741211
"TZA","1981-85",-0.00293817510828376,NA,NA,88.0800018310547,6.159095287323,NA
"TZA","1986-90",0.0404335670173168,NA,NA,61.060001373291,6.28039598464966,NA
"TZA","1991-95",NA,NA,NA,NA,NA,44.7000007629395
"UGA","1961-65",0.00528078060597181,0.0020000000949949,0.0790000036358833,184.75,6.41999483108521,NA
"UGA","1966-70",0.0104702953249216,0.00600000005215406,0.0839999988675117,235.25,6.47234630584717,NA
"UGA","1971-75",-0.00917158089578152,0.0350000001490116,0.104000002145767,355.989990234375,6.42648839950562,NA
"UGA","1976-80",-0.0292184837162495,0.0890000015497208,0.273000001907349,903.380004882812,6.28039598464966,NA
"UGA","1981-85",0.002234649611637,0.090999998152256,0.282000005245209,288.119995117188,6.29156923294067,NA
"UGA","1986-90",0.00511913280934095,0.199000000953674,0.515999972820282,218.169998168945,6.3171648979187,39.5999984741211
"UGA","1991-95",-0.00635814666748047,0.25,0.551999986171722,175.880004882812,6.30444860458374,47.3800010681152
"UKR","1961-65",NA,NA,NA,NA,NA,NA
"UKR","1966-70",NA,NA,NA,NA,NA,NA
"UKR","1971-75",NA,NA,NA,NA,NA,NA
"UKR","1976-80",NA,NA,NA,NA,NA,NA
"UKR","1981-85",NA,NA,NA,NA,NA,NA
"UKR","1986-90",NA,NA,NA,NA,NA,NA
"UKR","1991-95",NA,NA,NA,NA,NA,25.7099990844727
"URY","1961-65",-0.0140939708799124,0.783999979496002,0.810000002384186,78.0299987792969,8.21554756164551,NA
"URY","1966-70",0.0216608047485352,1.13499999046326,1.06400001049042,50.7200012207031,8.32385158538818,NA
"URY","1971-75",0.00896835327148438,1.21399998664856,1.13399994373322,77.3300018310547,8.36869335174561,NA
"URY","1976-80",0.0333072654902935,1.37800002098083,1.24800002574921,65.1100006103516,8.53522968292236,NA
"URY","1981-85",-0.0497920997440815,1.99100005626678,1.63900005817413,44.6399993896484,8.28626918792725,NA
"URY","1986-90",0.0295953750610352,2.08599996566772,1.73300004005432,52.060001373291,8.43424606323242,NA
"URY","1991-95",0.0596394538879395,2.21499991416931,1.87100005149841,58.189998626709,8.5535249710083,NA
"USA","1961-65",0.0326381698250771,3.09999990463257,2.94000005722046,86.3300018310547,9.36297607421875,34.6399993896484
"USA","1966-70",0.0213756561279297,3.35800004005432,3.27099990844727,84.1100006103516,9.4698543548584,34.060001373291
"USA","1971-75",0.0107963560149074,3.61700010299683,3.55299997329712,86.5199966430664,9.52383613586426,34.4199981689453
"USA","1976-80",0.0222890861332417,5.10599994659424,5.06799983978271,88.4800033569336,9.63528156280518,35.2000007629395
"USA","1981-85",0.0160135272890329,4.83799982070923,4.81400012969971,83.8399963378906,9.7153491973877,37.2599983215332
"USA","1986-90",0.0171546936035156,4.69700002670288,4.84899997711182,74.4499969482422,9.80112266540527,37.7999992370605
"USA","1991-95",-0.00302791595458984,4.85500001907349,4.85799980163574,71.1800003051758,9.79506683349609,37.939998626709
"UZB","1961-65",NA,NA,NA,NA,NA,NA
"UZB","1966-70",NA,NA,NA,NA,NA,NA
"UZB","1971-75",NA,NA,NA,NA,NA,NA
"UZB","1976-80",NA,NA,NA,NA,NA,NA
"UZB","1981-85",NA,NA,NA,NA,NA,NA
"UZB","1986-90",NA,NA,NA,NA,NA,NA
"UZB","1991-95",NA,NA,NA,NA,NA,NA
"VCT","1961-65",NA,NA,NA,NA,NA,NA
"VCT","1966-70",NA,NA,NA,NA,NA,NA
"VCT","1971-75",NA,NA,NA,NA,NA,NA
"VCT","1976-80",NA,NA,NA,NA,NA,NA
"VCT","1981-85",NA,NA,NA,67.2200012207031,7.78779697418213,NA
"VCT","1986-90",NA,NA,NA,NA,NA,NA
"VCT","1991-95",NA,NA,NA,NA,NA,NA
"VEN","1961-65",0.0339878089725971,0.195999994874001,0.400000005960464,86.9000015258789,8.92425727844238,NA
"VEN","1966-70",0.00631561269983649,0.483999997377396,0.625,81.0500030517578,8.95583534240723,NA
"VEN","1971-75",-0.00929298438131809,0.620000004768372,0.700999975204468,92.1800003051758,8.90937042236328,47.6500015258789
"VEN","1976-80",0,1.16100001335144,1.24300003051758,105.970001220703,8.90937042236328,39.4199981689453
