"id","solsex","solmin","beauty","assertive","social","efficacy","performance","confidence","age","sex","min","treatment","refgift","donation","prior","prtreat","prcontr","prdonation","prsolsex","prsolmin","prbeauty"
32,"female","no",-0.937,6,6,8,8,7,"40","male","no","lgift","no",0,"yes","vcm","no",0,"female","yes",28
32,"female","no",-0.937,6,6,8,8,7,"18","male","no","lgift","no",0,"yes","vcm","no",0,"female","yes",28
32,"female","no",-0.937,6,6,8,8,7,"35","female","no","lgift","no",0,"yes","vcm","no",0,"female","no",39
32,"female","no",-0.937,6,6,8,8,7,"40","male","no","lgift","no",0,"yes","vcm","no",0,"female","no",41
32,"female","no",-0.937,6,6,8,8,7,"55","male","no","lgift","no",0,"yes","vcm","no",0,"female","no",41
32,"female","no",-0.937,6,6,8,8,7,"35","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
32,"female","no",-0.937,6,6,8,8,7,"20","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
32,"female","no",-0.937,6,6,8,8,7,"38","male","no","lgift","no",0,"no","none","no",0,NA,NA,NA
32,"female","no",-0.937,6,6,8,8,7,"18","male","no","lgift","no",0,"no","none","no",0,NA,NA,NA
32,"female","no",-0.937,6,6,8,8,7,"20","male","no","lgift","no",0,"no","none","no",0,NA,NA,NA
32,"female","no",-0.937,6,6,8,8,7,"55","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
32,"female","no",-0.937,6,6,8,8,7,"50","male","no","lgift","no",0,"no","none","no",0,NA,NA,NA
32,"female","no",-0.937,6,6,8,8,7,"75","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
32,"female","no",-0.937,6,6,8,8,7,"50","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
32,"female","no",-0.937,6,6,8,8,7,"40","male","no","lgift","no",0,"no","none","no",0,NA,NA,NA
32,"female","no",-0.937,6,6,8,8,7,"40","male","no","lgift","no",0,"no","none","no",0,NA,NA,NA
32,"female","no",-0.937,6,6,8,8,7,"40","male","no","lgift","no",0,"no","none","no",0,NA,NA,NA
32,"female","no",-0.937,6,6,8,8,7,"40","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
32,"female","no",-0.937,6,6,8,8,7,"35","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
32,"female","no",-0.937,6,6,8,8,7,"60","female","no","lgift","no",2,"no","none","no",0,NA,NA,NA
32,"female","no",-0.937,6,6,8,8,7,"35","male","no","lgift","no",5,"no","none","no",0,NA,NA,NA
32,"female","no",-0.937,6,6,8,8,7,"65","male","no","lgift","no",25,"no","none","no",0,NA,NA,NA
32,"female","no",-0.937,6,6,8,8,7,"35","male","yes","lgift","no",25,"no","none","no",0,NA,NA,NA
35,"male","yes",-0.218,6,8,6,7,8,"30","male","no","lgift","no",0,"yes","vcm","no",0,"male","no",22
35,"male","yes",-0.218,6,8,6,7,8,"30","female","no","lgift","no",0,"yes","vcm","yes",3,"male","no",22
35,"male","yes",-0.218,6,8,6,7,8,"30","male","yes","lgift","no",2,"yes","vcm","no",0,"male","no",22
35,"male","yes",-0.218,6,8,6,7,8,"20","male","no","lgift","no",0,"yes","vcm","no",0,"female","no",39
35,"male","yes",-0.218,6,8,6,7,8,"16","male","no","lgift","no",0,"yes","vcm","no",0,"female","no",39
35,"male","yes",-0.218,6,8,6,7,8,"50","female","no","lgift","no",0,"yes","vcm","yes",1,"female","no",39
35,"male","yes",-0.218,6,8,6,7,8,"30","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
35,"male","yes",-0.218,6,8,6,7,8,"40","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
35,"male","yes",-0.218,6,8,6,7,8,"40","female","yes","lgift","no",0,"no","none","no",0,NA,NA,NA
36,"female","yes",-0.324,5,8,7,7,7,"60","male","no","lgift","no",0,"yes","lottery","no",0,"male","yes",5
36,"female","yes",-0.324,5,8,7,7,7,"50","female","no","lgift","no",0,"yes","lottery","no",0,"male","yes",5
36,"female","yes",-0.324,5,8,7,7,7,"50","male","no","lgift","no",0,"yes","lottery","no",0,"male","yes",5
36,"female","yes",-0.324,5,8,7,7,7,"50","female","no","lgift","no",0,"yes","lottery","no",0,"male","no",25
36,"female","yes",-0.324,5,8,7,7,7,"30","male","no","lgift","no",0,"yes","lottery","no",0,"male","no",25
36,"female","yes",-0.324,5,8,7,7,7,"40","female","no","lgift","no",0,"yes","lottery","no",0,"male","no",25
36,"female","yes",-0.324,5,8,7,7,7,"40","male","no","lgift","no",10,"yes","lottery","no",0,"male","no",25
36,"female","yes",-0.324,5,8,7,7,7,"40","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
36,"female","yes",-0.324,5,8,7,7,7,"20","female","yes","lgift","no",0,"no","none","no",0,NA,NA,NA
36,"female","yes",-0.324,5,8,7,7,7,"40","male","no","lgift","no",0,"no","none","no",0,NA,NA,NA
36,"female","yes",-0.324,5,8,7,7,7,"30","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
36,"female","yes",-0.324,5,8,7,7,7,"40","male","no","lgift","no",10,"no","none","no",0,NA,NA,NA
36,"female","yes",-0.324,5,8,7,7,7,"30","female","yes","lgift","no",10,"no","none","no",0,NA,NA,NA
