"cusip","year","isic","ikb","ikn","qb","qn","kstock","ikicb","ikicn","omphi","qicb","qicn","sb","sn"
17372,1978,3630,0.0180144,0.11284496,-0.88905398,-1.58847517,698.037349,0.32099431,0.21247788,0.0710812,1.14078957,1.80789929,1.66012984,2.41948539
17372,1979,3630,0.0813817,0.10073009,-1.12269447,-1.69438158,769.7898659,-0.06082963,0.01525586,0.03118217,0.19213368,-0.13671918,1.48021842,2.25544517
17372,1980,3630,0.2272959,0.20952629,-1.18223972,-1.72054889,971.0666921,-0.12571083,-0.09017236,0.08888544,-0.12429126,-0.2649117,1.75308211,2.40957183
17372,1981,3630,0.3390497,0.20536387,-1.01202601,-1.52971091,1223.764416,-0.07742921,0.02495299,0.10123773,0.05298629,0.12913913,0.96989856,1.30603124
17372,1982,3630,-0.0645578,0.05840177,-0.84351689,-1.65209878,1267.4445567,0.39529283,0.1544839,0.12879388,1.07587883,2.17000323,1.54993957,2.14008809
17372,1983,3630,-0.0088102,0.0455939,-0.97692068,-1.63026287,1191.1900218,-0.05690086,0.01877645,0.13090757,-0.5053705,-1.30667463,1.51468386,2.54293982
17372,1984,3630,-0.008772,0.04598669,-0.9133154,-1.48683666,1132.9366171,-0.00124489,0.00593288,0.13755418,-0.39109681,-0.68379422,1.29685194,1.9311274
17372,1985,3630,0.0135207,0.05968088,-0.95077524,-1.49053111,1099.9502128,-0.02053077,-0.00591727,0.13030856,-0.3197408,-0.5726265,1.22471478,1.78407991
19411,1951,3449,0.3092478,0.1486104,0.07850687,-0.17181302,4.0374025,NA,0.04220129,0.18409851,NA,NA,NA,NA
19411,1952,3449,0.1489551,0.20660585,0.43745607,0.30693308,4.3561205,0.17471667,-0.03798888,0.0968345,0.4329188,1.13584341,3.12085506,4.7725756
19411,1953,3449,0.1567529,0.19022448,0.40839337,0.24659835,4.7312523,0.00387415,0.03054572,0.0744612,0.73164679,1.40889985,2.51192879,4.92937768
19411,1954,3449,0.012015,0.2147223,0.64567065,0.71730685,5.122896,0.14561184,-0.00887923,0.07273855,-0.6625218,-1.30146262,2.67055775,5.26280795
19411,1955,3449,0.3210719,0.27812121,0.9602457,1.23982759,6.1124429,-0.29115223,-0.04788947,0.05576506,-0.85091404,-1.90455689,2.28628569,4.60569177
19411,1956,3449,0.1221903,0.16233918,0.82875116,1.06446683,6.7759368,0.20618897,0.12549043,0.05980321,0.42225211,0.86055222,2.3581351,4.04149207
19411,1957,3449,0.198833,0.23500012,1.49463235,2.34647283,8.0851023,-0.06379919,-0.05748117,0.06459472,-0.40493672,-0.83345923,2.50955182,4.9024523
19411,1958,3449,-0.163796,0.07894951,0.03169014,-0.45767112,7.5997942,0.34980679,0.16223092,0.07828181,1.21632617,2.28156081,1.79169669,3.45369639
19411,1959,3449,0.009194,0.04239295,-0.15090523,-0.57650205,7.0766481,-0.1722703,0.03987511,0.07828093,-0.00102801,-0.50031803,1.18535396,2.27440691
19411,1960,3449,0.05657,0.08815323,-0.52632938,-1.18797066,6.8063302,-0.04251965,-0.03819264,0.08584642,0.02002206,0.02071053,1.52043176,2.43496226
19411,1961,3449,0.2258842,0.159519,-1.03752095,-2.0485808,6.8957301,-0.14875706,-0.05684833,0.09100762,-0.17843295,-0.27656932,1.62532336,2.62272224
19411,1962,3449,0.1021083,0.21243875,-0.50791027,-1.54513277,7.5315826,0.13184787,-0.03612593,0.07905252,-0.06726448,0.36054918,2.28463762,3.74231366
19411,1963,3449,0.162902,0.07023541,-0.94886987,-2.19773814,7.1189162,-0.04713883,0.14809067,0.08382286,0.24203072,0.17312969,2.43548177,4.65541761
19411,1964,3449,0.3383992,0.45157209,-0.68206375,-2.10675154,10.4080834,-0.16006014,-0.36073695,0.04561782,-0.49057804,-0.38380707,2.22863492,3.98708133
19411,1965,3449,0.2753388,0.15745344,-0.25089022,-1.01370919,10.7968428,0.07305624,0.29983483,0.03630392,0.88042303,1.53256436,2.6271429,5.57931015
19411,1966,3449,0.0960594,0.16485107,2.46396614,5.31666011,11.5255548,0.18626404,0.00458895,0.0727116,-1.33203174,-2.93485262,2.98050916,5.86039633
19411,1967,3449,0.3306456,0.18403658,1.19359766,2.16434355,12.4975151,-0.20613061,-0.00334723,0.08606051,1.60806727,3.87333561,2.90143642,7.17022047
19411,1968,3449,0.4094351,0.25532851,3.54545056,10.11633403,14.8827879,-0.0149139,-0.03145835,0.15600908,-0.27828652,-1.27937219,4.70430843,11.46786391
19411,1969,3449,0.1356668,0.2470081,2.85947237,10.78164619,17.813181,0.28359034,0.0262035,0.07239881,4.90963793,16.70762078,5.07983402,16.41397952
19411,1970,3449,-0.074446,0.21763897,1.1003793,3.34620659,20.5248171,0.20912096,0.0322688,0.01332329,0.90285688,2.96190478,3.62435961,16.20371909
19411,1971,3449,-0.1408856,0.12297734,0.26871549,-0.189979,21.434844,0.05863217,0.10147662,0.05541661,0.4947218,0.00072215,2.85117862,11.99707032
19411,1972,3449,0.1072107,0.1240243,0.2292333,-0.18405123,22.2778916,-0.23924002,0.00919815,0.08260573,0.05310008,-1.53996765,2.83751012,9.30817285
19411,1973,3460,0.4141517,0.48425567,0.06173899,-0.6499421,36.0016438,-0.27870594,-0.32721691,0.06817566,-1.15621152,-2.91440682,3.98955958,10.57086552
19411,1974,3460,0.2318934,0.24654757,0.06363054,-0.60241627,45.3178264,0.19512607,0.25138901,0.05548996,1.65088656,4.39048197,4.18734396,11.54150875
19411,1975,3460,0.0718014,0.27028798,-0.08491832,-1.10157665,62.3816131,0.16427605,-0.00798998,0.05827275,0.68991755,1.99412415,3.32996794,9.05192903
19411,1976,3460,0.0113871,0.09129153,-0.23875937,-1.08471523,63.8065796,0.06133334,0.18636437,0.08070761,-0.03828011,-1.73080538,2.09951495,5.78499987
19411,1977,3460,0.1159218,0.06224022,-0.32852391,-1.20416863,63.3031147,-0.09615203,0.03355212,0.07231363,-0.34116344,-1.01345461,2.23100863,4.75092459
19411,1978,3460,0.0144081,0.06184458,-0.22833807,-1.15773019,63.6434133,0.10253789,0.00479163,0.0710812,-0.09680163,0.26502816,2.46015834,4.98089493
19411,1979,3460,0.0666091,0.08610902,-0.38752377,-1.4153486,66.0093485,-0.050124,-0.02157937,0.03118217,0.07145036,-0.02822284,2.53129772,5.66398988
19411,1980,3460,-0.1186267,0.0752591,-0.25112859,-1.08392698,68.0847914,0.17469162,0.01753936,0.08888544,-0.15829762,-0.40279641,2.69403836,5.91060691
19411,1981,3460,0.0442102,0.03454043,-0.63019094,-1.51576297,67.6308915,-0.15836116,0.04421546,0.10123773,0.11113363,-0.73717676,2.25189353,4.97542037
19411,1982,3460,-0.0924968,0.04535082,-0.6452552,-1.60414673,66.1730048,0.124794,-0.00496948,0.12879388,-0.41689704,-0.68506986,2.43083479,4.49740094
19411,1983,3460,0.040178,0.06099944,-0.83036671,-1.71301044,60.3940008,-0.12741524,-0.00766333,0.13090757,-0.51322398,-1.48066314,1.8846296,3.593992
19411,1984,3460,0.2414536,0.21204776,-0.61966673,-1.41685524,64.8061553,-0.16806263,-0.12188027,0.13755418,-0.41166226,-0.60037977,1.96382731,3.34696069
19411,1985,3460,0.3840865,0.22936783,-0.2008759,-0.80869479,71.487794,-0.09258319,0.01256852,0.13030856,0.44138477,1.18482197,2.95054827,5.24964807
19519,1951,5311,0.1023672,0.1675131,-0.56224911,-1.63642627,84.7694911,NA,-0.00733805,0.18409851,NA,NA,NA,NA
19519,1952,5311,0.0515936,0.07708995,-0.8423131,-2.05157528,83.0199007,0.05576965,0.09788811,0.0968345,0.21685153,0.12022682,3.46247109,7.00197563
19519,1953,5311,0.0505116,0.10103376,-0.88749706,-2.19251664,85.1200619,0.00484314,-0.01642072,0.0744612,0.03000592,0.11883373,3.30777034,6.27165753
19519,1954,5311,0.0961045,0.08930405,-0.94639184,-2.25849719,83.9827526,-0.03860244,0.01822556,0.07273855,-0.08343471,-0.27851894,3.44548345,6.66675812
19519,1955,5311,0.1373088,0.1507261,-0.45939989,-1.44056486,90.2298942,-0.03354728,-0.0530168,0.05576506,-0.53361815,-0.80458274,3.56589006,6.78037233
19519,1956,5311,0.115153,0.15779667,-0.34281404,-1.26979352,103.297492,0.02904237,0.00236618,0.05980321,-0.13009684,-0.1617634,3.60400745,7.27697296
19519,1957,5311,0.0665794,0.13412677,-0.76993853,-2.06559586,114.0711896,0.05287421,0.03233378,0.06459472,0.49584443,0.83151428,3.57729417,7.44910895
19519,1958,5311,0.0497117,0.11170915,-1.07366898,-2.49356948,114.5832749,0.02075931,0.03116241,0.07828181,0.01648012,-0.29112139,3.41235502,6.87618202
19519,1959,5311,0.0816041,0.08280703,-0.64078985,-1.62925131,114.7245579,-0.02550441,0.03538433,0.07828093,-0.60321651,-1.25033563,3.25886593,6.20700671
19519,1960,5311,0.0254698,0.0728958,-0.56962425,-1.57095954,112.489337,0.05832077,0.01616908,0.08584642,-0.20686825,-0.28272218,3.47800144,6.52293981
19519,1961,5311,0.0969374,0.10949417,-0.90557387,-2.20922431,112.3347463,-0.06264549,-0.02663357,0.09100762,0.07300836,0.07616203,3.33423835,6.50393909
19519,1962,5311,0.1215278,0.11022255,-0.17556172,-0.93515855,114.314178,-0.01498339,0.00798499,0.07905252,-0.24424678,-0.27652107,3.53707888,6.8654601
19519,1963,5311,0.0812554,0.09275772,-0.52165759,-1.78956907,114.2762054,0.04708352,0.02524005,0.08382286,0.40661731,1.07826168,3.62877088,7.35930941
19519,1964,5311,0.0991403,0.10455271,-0.34066079,-1.42585252,114.7746449,-0.01336237,-0.00702552,0.04561782,0.20690247,0.56853139,3.58762434,7.76451506
19519,1965,5311,0.1129731,0.16669868,0.29031442,0.02482584,124.7760326,-0.00973141,-0.05609416,0.03630392,-0.60263735,-1.24160692,3.6772398,8.28767793
19519,1966,5311,0.13353,0.20409207,1.40452981,2.6792466,144.5426064,-0.01084776,-0.02255353,0.0727116,2.06838825,4.82579073,3.7023964,8.80822152
19519,1967,5311,0.1614215,0.26636673,0.76086844,1.13917274,179.4518436,-0.01399943,-0.039351,0.08606051,0.72801608,1.43478491,3.6815054,8.69946621
19519,1968,5311,0.1486453,0.21908998,1.27624201,2.07783698,213.1544271,0.03596618,0.08145677,0.15600908,-0.31345244,-1.08201772,3.5319401,8.00966313
19519,1969,5311,0.1636733,0.25676971,1.23301235,1.93769039,269.120524,-0.0031782,-0.01908991,0.07239881,0.00526986,-0.25188997,3.32582733,6.91490919
19519,1970,5311,0.1526051,0.22810557,0.45318041,0.54069517,326.7478255,0.01310133,0.03170326,0.01332329,0.68578683,0.79059536,3.00918906,5.94475937
19519,1971,5311,0.1156625,0.12526345,0.39688031,0.38406912,354.5327795,0.04335228,0.1097838,0.05541661,0.02183948,-0.1767334,2.63118935,4.73778398
19519,1972,5311,0.067645,0.07456344,0.44720274,0.46257207,362.5771513,0.05360534,0.05685938,0.08260573,-0.14104676,-0.22281511,2.51554606,4.22491722
19519,1973,5311,0.0640027,0.07151964,0.47831074,0.52485975,363.5924117,0.00800576,0.0079197,0.06817566,0.01859259,0.05176547,2.60721766,4.42225027
19519,1974,5311,0.0301018,0.10446472,-0.10971063,-0.49613892,402.1548998,0.03557126,-0.02714833,0.05548996,0.62289791,1.13892826,2.6342008,4.5357854
19519,1975,5311,0.0854366,0.0765544,-0.38191629,-0.89464899,452.279657,-0.05035626,0.03237135,0.05827275,0.15953282,-0.07715247,2.58181417,4.54450641
19519,1976,5311,0.0565969,0.08297598,0.14107748,-0.05278412,474.7277229,0.03340755,0.00027521,0.08070761,-0.64823016,-1.07942652,2.90558784,4.71792429
19519,1977,5311,0.0884035,0.11101425,-0.02835151,-0.32379131,512.7359918,-0.02541388,-0.02001042,0.07231363,-0.14603709,-0.29916008,2.66867012,4.31571681
19519,1978,5311,0.103029,0.12704014,-0.25588618,-0.67085776,571.8822409,-0.00730208,-0.00699573,0.0710812,0.34347365,0.48309936,2.74514065,4.37111401
19519,1979,5311,0.1329982,0.18220466,-0.27326169,-0.65192943,684.5818318,-0.02582198,-0.04948298,0.03118217,0.21967436,0.24229177,2.82945009,4.45389862
19519,1980,5311,0.0941593,0.12567074,-0.36719343,-0.71604524,772.152703,0.0472083,0.06770422,0.08888544,-0.19736589,-0.51399116,2.7430382,4.23587956
19519,1981,5311,0.3073366,0.28850859,-0.59962716,-0.9979885,1071.9334038,-0.18206329,-0.1336299,0.10123773,0.34635694,0.36809186,2.49197195,3.64210462
19519,1982,5311,0.0746829,0.08646505,-0.28630924,-0.58558451,1131.0927911,0.24227247,0.21317971,0.12879388,0.67845777,1.03707005,2.75513352,3.89357816
19519,1983,5311,0.1092415,0.09359161,0.00857946,-0.15922391,1101.2525019,-0.02025805,0.00512529,0.13090757,-0.46583174,-0.70255517,2.27532266,3.32154791
19519,1984,5311,0.0920479,0.08493001,0.16757759,0.06325501,1076.0389214,0.02985513,0.02034408,0.13755418,-0.04471571,0.04637201,2.34873739,3.42172656
19519,1985,5311,0.0848664,0.10534792,0.13003519,-0.01434852,1081.2268184,0.01824029,-0.00669017,0.13030856,-0.04177619,0.0356974,2.36607723,3.65845822
19645,1951,3522,0.2979909,0.13300842,-0.62475071,-2.27378512,81.1978688,NA,-0.0048163,0.18409851,NA,NA,NA,NA
19645,1952,3522,0.1019254,0.18524807,-0.25784979,-1.89194895,89.069756,0.20593546,-0.03430125,0.0968345,0.42975906,2.28202626,2.7121799,6.73941888
19645,1953,3522,0.1226914,0.23340788,0.02539603,-0.97002768,105.8233326,-0.01163033,-0.03077999,0.0744612,0.1942353,0.39747421,2.1291234,6.69359195
19645,1954,3522,-0.0342075,0.09943172,-0.298666,-1.78764512,105.6001092,0.15441074,0.14120869,0.07273855,-0.23654464,-1.23466548,2.01426875,6.19096518
19645,1955,3522,0.1409665,0.13748176,0.14672615,-0.43681719,112.0148599,-0.16731305,-0.03038337,0.05576506,-0.56174725,-1.97312401,1.73196602,4.93572979
19645,1956,3522,0.2019139,0.12378886,0.14918672,-0.50684501,123.5975527,-0.04887227,0.02109587,0.05980321,0.06016399,0.38161297,2.00627715,5.31557918
19645,1957,3522,-0.0114943,0.12426156,0.21850635,-0.39951587,135.1986941,0.21266574,0.00755394,0.06459472,0.18105301,0.96208669,1.89279405,5.32760246
19645,1958,3522,-0.1607959,0.06758548,-0.37601653,-1.95044009,130.2054809,0.13671424,0.06196679,0.07828181,0.02524661,-0.66139816,1.52881117,4.84474518
19645,1959,3522,0.1863303,0.10216634,-0.16520081,-1.07796748,133.116251,-0.33254012,-0.02658318,0.07828093,-0.26643963,-1.52028875,1.53722169,4.32248993
19645,1960,3522,-0.1070809,0.10185005,0.20043228,-0.30447222,134.5114722,0.28421865,0.00905975,0.08584642,-0.30639637,-0.29031372,1.8946146,4.55307959
19645,1961,3522,-0.0128056,0.14797808,-0.45670651,-1.76505958,139.8855785,-0.09544066,-0.0326609,0.09100762,0.37357337,0.22040723,1.55666719,4.36050739
19645,1962,3522,0.1720814,0.11267098,-0.64842433,-2.04457274,142.8939364,-0.17128357,0.04421403,0.07905252,-0.01429872,-0.50092564,1.68086181,4.03637879
19645,1963,3522,0.0423651,0.09296745,-0.86759114,-2.9369312,143.0608301,0.13326752,0.02749633,0.08382286,0.26791873,1.19862554,1.83410652,3.95237293
19645,1964,3522,0.0843828,0.13655612,-0.8117163,-2.74422529,148.6568274,-0.0381684,-0.03735928,0.04561782,0.06974192,0.08388875,1.66325824,4.06662189
19645,1965,3522,0.1137139,0.15409181,-0.59802273,-2.17215127,159.6450835,-0.02520277,-0.01194155,0.03630392,-0.02961264,-0.13424615,1.90154861,4.65632
19645,1966,3522,0.1745938,0.15762589,-0.14917062,-1.06293297,175.7325511,-0.04818497,0.00792715,0.0727116,-0.51116757,-1.28767907,2.05212579,5.04747463
19645,1967,3522,0.021422,0.18703202,-0.60350737,-2.36387073,198.8964257,0.15501544,-0.01331006,0.08606051,0.68769476,2.00068554,2.27523339,5.64978721
19645,1968,3522,0.0640511,0.13808617,0.09688541,-0.4700506,215.8072822,-0.03263653,0.07048855,0.15600908,-0.83838366,-2.75875982,1.86646936,4.95572386
19645,1969,3522,0.0812772,0.12220613,0.24756038,-0.0647202,233.212533,-0.01134173,0.02472762,0.07239881,0.79803697,1.55914961,1.76088535,4.06275368
19645,1970,3522,0.0647888,0.12881188,-0.5740182,-1.63524262,253.0279022,0.0173516,-0.00488956,0.01332329,0.15198851,0.03904716,1.785168,3.92693155
19645,1971,3522,0.0465832,0.09020313,-0.67368915,-1.83332065,264.8245018,0.02078707,0.0436075,0.05541661,0.41962265,0.73862845,1.81540198,3.91974799
19645,1972,3522,0.107545,0.1162749,-0.88648934,-2.21984109,283.2769489,-0.05207796,-0.0164668,0.08260573,0.04617408,-0.0540437,1.71560029,3.54561262
19645,1973,3530,0.1485974,0.12812908,-0.85819636,-2.19900243,301.5708893,-0.0309217,-0.00311889,0.06817566,0.03965553,0.13500206,1.89723373,3.82932299
19645,1974,3530,0.0371453,0.11688897,-0.9006743,-2.44625071,338.6547188,0.11351324,0.01772628,0.05548996,0.25273045,0.83724688,2.05823491,4.2316123
19645,1975,3530,0.0268925,0.10205582,-1.18712183,-2.82906246,392.6282549,0.01181996,0.02078022,0.05827275,0.46653168,0.48532667,1.97538125,4.32922666
19645,1976,3530,0.101339,0.14540739,-1.18722451,-2.51604292,441.6213028,-0.06626764,-0.03161608,0.08070761,-0.35836154,-1.31832934,2.28900667,4.60193246
19645,1977,3530,0.1627412,0.17127259,-0.86595306,-1.86291176,510.9048821,-0.04963387,-0.01347985,0.07231363,-0.19367872,-0.5332283,2.3191235,4.19809738
19645,1978,3530,0.2147683,0.23762732,-0.78769974,-1.73975267,651.0152183,-0.03676108,-0.0494639,0.0710812,-0.33930749,-0.5889889,2.16449278,3.7820632
19645,1979,3530,0.0557589,0.09705492,-0.66225474,-1.45002928,708.1454227,0.16074809,0.14359878,0.03118217,0.56663136,0.87322299,2.14621715,3.77791934
19645,1980,3530,0.0052826,0.07192376,-0.73826035,-1.48076477,754.0345946,0.0509458,0.03152414,0.08888544,-0.22483297,-0.58976014,1.92001207,3.3170863
19645,1981,3530,0.0157249,0.05427088,-0.83764855,-1.4966476,790.9030348,-0.00885034,0.02314714,0.10123773,0.02290271,-0.25836396,1.92808494,3.20075499
19645,1982,3530,-0.0605996,0.03644163,-1.2965727,-2.10716738,793.6801924,0.06851965,0.0225227,0.12879388,0.49318499,0.57144292,1.92088007,2.97563312
19645,1983,3530,-0.0260996,0.01953746,-1.15302247,-1.6994308,721.6395363,-0.03791656,0.01946178,0.13090757,-0.81879949,-1.55685256,1.51239316,2.25128116
19645,1984,3530,0.0482389,0.02406577,-0.79366266,-1.17830522,666.3406397,-0.06770305,-0.00121797,0.13755418,-0.52944468,-0.79327849,1.26890506,1.7229699
19645,1985,3530,-0.1217629,0.01686747,-0.56504199,-0.94273505,615.6229443,0.15413506,0.00939628,0.13030856,0.19324155,0.40953437,1.39604046,1.86282657
22249,1951,3334,0.1305605,0.15170453,-0.12805688,-0.26352787,525.3633411,NA,-0.04644116,0.18409851,NA,NA,NA,NA
22249,1952,3334,0.2809349,0.29531177,-0.20453007,-0.34190297,671.4937293,-0.12317016,-0.11501087,0.0968345,0.20897877,0.20780902,1.00781497,1.24796932
22249,1953,3334,0.1750299,0.1594672,0.14814297,0.08495754,748.7433107,0.11893789,0.14771869,0.0744612,0.59947359,0.71191267,0.94687652,1.14350045
22249,1954,3334,0.0688183,0.08913567,0.21558907,0.15660348,753.9069271,0.11121736,0.07681513,0.07273855,-0.25289518,-0.26258789,0.92134796,1.10950053
22249,1955,3334,0.083162,0.10124182,0.81806993,0.90371024,785.2486513,-0.0097061,-0.00646039,0.05576506,-0.71846187,-0.90505236,0.79268651,0.98491336
22249,1956,3334,0.1773502,0.15248613,2.65129104,3.14296594,913.5256807,-0.08358211,-0.04212516,0.05980321,-1.97813543,-2.43507136,0.93544104,1.15520444
22249,1957,3334,0.1610764,0.18885538,2.23523921,2.71178325,1098.7243174,0.02667844,-0.02417019,0.06459472,0.64142369,0.74205868,0.9628556,1.17909835
22249,1958,3334,0.0461364,0.0751204,0.63624358,0.68022272,1086.2562362,0.11855166,0.11961554,0.07828181,1.78683706,2.22733512,0.82707712,1.04832737
22249,1959,3334,0.0529662,0.05088649,1.82548879,2.11705076,1074.9415287,-0.00268355,0.02821735,0.07828093,-1.06063574,-1.30545467,0.60186089,0.73977303
22249,1960,3334,0.0869693,0.07454136,2.27230036,2.68887223,1077.2542203,-0.02653705,-0.01725577,0.08584642,-0.3796143,-0.48201015,0.70507812,0.85312064
22249,1961,3334,0.0510791,0.0614953,0.95125304,1.08814423,1047.2344668,0.04053878,0.0186426,0.09100762,1.29315726,1.58744171,0.70292461,0.8620872
22249,1962,3334,0.0518849,0.07673617,0.84923154,0.94075895,1051.655351,0.00329574,-0.00917468,0.07905252,0.11583727,0.16249456,0.66657737,0.8413908
22249,1963,3334,0.089265,0.11330548,0.37621842,0.33988067,1096.1517614,-0.02989756,-0.02707172,0.08382286,0.31868337,0.38210617,0.74149354,0.94345189
22249,1964,3334,0.1354878,0.15185434,0.72635342,0.786375,1181.3952793,-0.04004216,-0.0316216,0.04561782,-0.23124153,-0.31436073,0.77155885,0.97029962
22249,1965,3334,0.1200184,0.12914174,0.38236971,0.36834356,1260.6303903,0.01982653,0.02740095,0.03630392,0.58519775,0.71153906,0.79194549,0.98412412
22249,1966,3334,0.13468,0.13486371,0.70318039,0.77045235,1381.3946431,-0.00486885,0.00408419,0.0727116,-0.20531325,-0.26267458,0.82117274,1.01814979
22249,1967,3334,0.1035634,0.11982659,0.5627768,0.59928149,1482.1418152,0.04002934,0.02534945,0.08606051,0.30735928,0.38147233,0.9049763,1.1259623
22249,1968,3334,0.0880035,0.11118877,0.52649937,0.53704124,1593.6861249,0.02928926,0.02598428,0.15600908,0.09022986,0.10254525,0.81577853,1.02567445
22249,1969,3334,0.1219413,0.13826043,0.14563871,0.07439542,1788.6534511,-0.02510944,-0.01706177,0.07239881,0.45290805,0.52314651,0.75687125,0.94442166
22249,1970,3334,0.1127178,0.12163928,-0.16852963,-0.2667009,1964.4888276,0.01072536,0.01824179,0.01332329,0.44671422,0.4862635,0.81893099,1.00324526
22249,1971,3334,0.1065452,0.09442197,-0.34525276,-0.49153038,2105.6646517,0.01207697,0.03244985,0.05541661,0.24067178,0.29293119,0.72721972,0.87861858
22249,1972,3334,0.0513893,0.0643535,-0.58268103,-0.80183681,2174.3648846,0.05940089,0.03538443,0.08260573,0.12394233,0.18539956,0.62996206,0.7576611
22249,1973,3330,0.0795299,0.08687453,-0.52324781,-0.71754732,2260.4209797,-0.02271858,-0.01659829,0.06817566,-0.22319602,-0.2982225,0.70430268,0.86376719
22249,1974,3330,0.1463743,0.13453222,-0.28186152,-0.42150443,2643.0234445,-0.05872205,-0.0401925,0.05548996,-0.22474439,-0.27931014,0.823701,1.00185859
