"id","year","country","indusid","importid","lrex","lrfdi","lgdt","lsimi","lrk","lrh","lrl","ldist","lkldist","lkgdt"
"125-3",1991,"germany",3,125,6.659166,4.744932,27.0738,-0.6943996,0.1915721,1.27581,-2.707103,8.872745,25.7192,5.186584
"127-1",1989,"germany",1,127,5.407172,7.733684,29.2013,-2.291187,-3.034191,-0.400422,-0.9846344,8.497409,-17.41592,88.60233
"127-1",1990,"germany",1,127,5.433285,7.663877,29.25002,-2.305795,-3.044605,-0.3634146,-0.9744761,8.497409,-17.59073,89.05478
"127-1",1991,"germany",1,127,5.237505,7.747165,29.29128,-2.240728,-3.057421,-0.3427155,-0.9654778,8.497409,-17.7761,89.55576
"127-1",1992,"germany",1,127,5.282188,7.87093,29.30201,-2.231863,-3.066744,-0.3261854,-0.9562164,8.497409,-17.93401,89.86175
"127-1",1993,"germany",1,127,5.371568,8.024862,29.3058,-2.221268,-3.072926,-0.4880888,-0.9476466,8.497409,-18.05936,90.05455
"127-1",1994,"germany",1,127,5.516247,8.049747,29.31363,-2.199966,-3.073754,-0.4765423,-0.9402956,8.497409,-18.12887,90.10291
"127-1",1995,"germany",1,127,5.675383,8.03106,29.32896,-2.189269,-3.071959,-0.4592859,-0.93268,8.497409,-18.17832,90.09734
"127-1",1996,"germany",1,127,5.703783,8.151045,29.37732,-2.202698,-3.074169,-0.4402654,-0.921023,8.497409,-18.29617,90.31086
"127-1",1997,"germany",1,127,5.526648,8.216088,29.39411,-2.188154,-3.07102,-0.4208586,-0.9093609,8.497409,-18.3685,90.26991
"127-1",1998,"germany",1,127,5.486869,8.055158,29.37134,-2.150071,-3.059569,-0.4025914,-0.8959225,8.497409,-18.38539,89.86364
"127-1",1999,"germany",1,127,5.403128,7.718686,29.37473,-2.13109,-3.047002,-0.3853633,-0.8832679,8.497409,-18.38613,89.50487
"127-2",1989,"germany",2,127,7.492928,5.521461,29.2013,-2.291187,-3.034191,-0.400422,-0.9846344,8.497409,-17.41592,88.60233
"127-2",1990,"germany",2,127,7.614115,5.505332,29.25002,-2.305795,-3.044605,-0.3634146,-0.9744761,8.497409,-17.59073,89.05478
"127-2",1991,"germany",2,127,8.74409,5.620401,29.29128,-2.240728,-3.057421,-0.3427155,-0.9654778,8.497409,-17.7761,89.55576
"127-2",1992,"germany",2,127,8.74409,5.662961,29.30201,-2.231863,-3.066744,-0.3261854,-0.9562164,8.497409,-17.93401,89.86175
"127-2",1993,"germany",2,127,8.74409,5.762052,29.3058,-2.221268,-3.072926,-0.4880888,-0.9476466,8.497409,-18.05936,90.05455
"127-2",1994,"germany",2,127,7.798523,5.894403,29.31363,-2.199966,-3.073754,-0.4765423,-0.9402956,8.497409,-18.12887,90.10291
"127-2",1995,"germany",2,127,8.923032,5.940171,29.32896,-2.189269,-3.071959,-0.4592859,-0.93268,8.497409,-18.17832,90.09734
"127-2",1996,"germany",2,127,8.923032,6.033086,29.37732,-2.202698,-3.074169,-0.4402654,-0.921023,8.497409,-18.29617,90.31086
"127-2",1997,"germany",2,127,8.923032,5.888878,29.39411,-2.188154,-3.07102,-0.4208586,-0.9093609,8.497409,-18.3685,90.26991
"127-2",1998,"germany",2,127,7.547924,6.49224,29.37134,-2.150071,-3.059569,-0.4025914,-0.8959225,8.497409,-18.38539,89.86364
"127-2",1999,"germany",2,127,8.406909,5.56452,29.37473,-2.13109,-3.047002,-0.3853633,-0.8832679,8.497409,-18.38613,89.50487
"127-3",1989,"germany",3,127,5.549465,5.929589,29.2013,-2.291187,-3.034191,-0.400422,-0.9846344,8.497409,-17.41592,88.60233
"127-3",1990,"germany",3,127,5.686297,5.988961,29.25002,-2.305795,-3.044605,-0.3634146,-0.9744761,8.497409,-17.59073,89.05478
"127-3",1991,"germany",3,127,6.817721,6.137727,29.29128,-2.240728,-3.057421,-0.3427155,-0.9654778,8.497409,-17.7761,89.55576
"127-3",1992,"germany",3,127,6.817721,6.184149,29.30201,-2.231863,-3.066744,-0.3261854,-0.9562164,8.497409,-17.93401,89.86175
"127-3",1993,"germany",3,127,6.817721,6.196444,29.3058,-2.221268,-3.072926,-0.4880888,-0.9476466,8.497409,-18.05936,90.05455
"127-3",1994,"germany",3,127,5.753207,6.293419,29.31363,-2.199966,-3.073754,-0.4765423,-0.9402956,8.497409,-18.12887,90.10291
"127-3",1995,"germany",3,127,7.105294,6.270988,29.32896,-2.189269,-3.071959,-0.4592859,-0.93268,8.497409,-18.17832,90.09734
"127-3",1996,"germany",3,127,7.105294,6.240276,29.37732,-2.202698,-3.074169,-0.4402654,-0.921023,8.497409,-18.29617,90.31086
"127-3",1997,"germany",3,127,7.105294,6.357842,29.39411,-2.188154,-3.07102,-0.4208586,-0.9093609,8.497409,-18.3685,90.26991
"127-3",1998,"germany",3,127,5.92131,6.364751,29.37134,-2.150071,-3.059569,-0.4025914,-0.8959225,8.497409,-18.38539,89.86364
"127-3",1999,"germany",3,127,6.723231,7.07327,29.37473,-2.13109,-3.047002,-0.3853633,-0.8832679,8.497409,-18.38613,89.50487
"127-4",1989,"germany",4,127,7.244513,5.934894,29.2013,-2.291187,-3.034191,-0.400422,-0.9846344,8.497409,-17.41592,88.60233
"127-4",1990,"germany",4,127,9.025275,6.2106,29.25002,-2.305795,-3.044605,-0.3634146,-0.9744761,8.497409,-17.59073,89.05478
"127-4",1991,"germany",4,127,9.025275,6.293419,29.29128,-2.240728,-3.057421,-0.3427155,-0.9654778,8.497409,-17.7761,89.55576
"127-4",1992,"germany",4,127,9.025275,6.335054,29.30201,-2.231863,-3.066744,-0.3261854,-0.9562164,8.497409,-17.93401,89.86175
"127-4",1993,"germany",4,127,9.025275,7.367709,29.3058,-2.221268,-3.072926,-0.4880888,-0.9476466,8.497409,-18.05936,90.05455
"127-4",1994,"germany",4,127,9.025275,6.415097,29.31363,-2.199966,-3.073754,-0.4765423,-0.9402956,8.497409,-18.12887,90.10291
"127-4",1995,"germany",4,127,8.697079,6.133398,29.32896,-2.189269,-3.071959,-0.4592859,-0.93268,8.497409,-18.17832,90.09734
"127-4",1996,"germany",4,127,8.697079,6.498282,29.37732,-2.202698,-3.074169,-0.4402654,-0.921023,8.497409,-18.29617,90.31086
"127-4",1997,"germany",4,127,8.697079,7.053586,29.39411,-2.188154,-3.07102,-0.4208586,-0.9093609,8.497409,-18.3685,90.26991
"127-4",1998,"germany",4,127,8.443827,7.241366,29.37134,-2.150071,-3.059569,-0.4025914,-0.8959225,8.497409,-18.38539,89.86364
"127-4",1999,"germany",4,127,8.443827,6.386879,29.37473,-2.13109,-3.047002,-0.3853633,-0.8832679,8.497409,-18.38613,89.50487
"129-1",1989,"germany",1,129,1.740466,4.574711,26.45567,-1.275085,1.654678,1.068209,1.234046,9.00752,3.788853,43.77562
"129-1",1990,"germany",1,129,1.757858,4.875197,26.49801,-1.240266,1.613352,1.036485,1.221181,9.00752,3.53249,42.75062
"129-1",1991,"germany",1,129,1.916923,5.043425,26.60498,-1.252735,1.549359,0.967593,1.211806,9.00752,3.04052,41.22067
"129-1",1992,"germany",1,129,2.459589,5.293305,26.63667,-1.210821,1.481022,0.8767231,1.199317,9.00752,2.53747,39.4495
"129-1",1993,"germany",1,129,3.049273,5.398163,26.66666,-1.161376,1.399055,0.9083579,1.188636,9.00752,1.895355,37.30813
"129-1",1994,"germany",1,129,3.122365,5.451038,26.70865,-1.126691,1.311602,0.8452135,1.175134,9.00752,1.229238,35.03112
"129-1",1995,"germany",1,129,2.95491,5.402678,26.74939,-1.087677,1.209608,0.8044066,1.164804,9.00752,0.4035695,32.35627
"129-1",1996,"germany",1,129,2.753661,5.552959,26.79689,-1.053319,1.121123,0.7708218,1.148518,9.00752,-0.2467611,30.0426
"129-1",1997,"germany",1,129,2.809403,5.645447,26.83797,-1.03248,1.039651,0.7422894,1.1321,9.00752,-0.8327368,27.90211
"129-1",1998,"germany",1,129,3.280911,5.703783,26.8348,-1.084728,1.045171,0.7166377,1.117284,9.00752,-0.6495585,28.04696
"129-1",1999,"germany",1,129,2.595255,5.874931,26.86566,-1.066311,1.056984,0.6934441,1.102127,9.00752,-0.4066244,28.39658
"129-2",1989,"germany",2,129,4.60517,1.098612,26.45567,-1.275085,1.654678,1.068209,1.234046,9.00752,3.788853,43.77562
"129-2",1990,"germany",2,129,4.794964,1.386294,26.49801,-1.240266,1.613352,1.036485,1.221181,9.00752,3.53249,42.75062
"129-2",1991,"germany",2,129,5.986201,1.386294,26.60498,-1.252735,1.549359,0.967593,1.211806,9.00752,3.04052,41.22067
"129-2",1992,"germany",2,129,5.986201,4.477337,26.63667,-1.210821,1.481022,0.8767231,1.199317,9.00752,2.53747,39.4495
"129-2",1993,"germany",2,129,5.986201,4.634729,26.66666,-1.161376,1.399055,0.9083579,1.188636,9.00752,1.895355,37.30813
"129-2",1994,"germany",2,129,5.053056,3.555348,26.70865,-1.126691,1.311602,0.8452135,1.175134,9.00752,1.229238,35.03112
"129-2",1995,"germany",2,129,6.300602,3.295837,26.74939,-1.087677,1.209608,0.8044066,1.164804,9.00752,0.4035695,32.35627
"129-2",1996,"germany",2,129,6.300602,3.713572,26.79689,-1.053319,1.121123,0.7708218,1.148518,9.00752,-0.2467611,30.0426
"129-2",1997,"germany",2,129,6.300602,4.174387,26.83797,-1.03248,1.039651,0.7422894,1.1321,9.00752,-0.8327368,27.90211
"129-2",1998,"germany",2,129,4.898586,4.025352,26.8348,-1.084728,1.045171,0.7166377,1.117284,9.00752,-0.6495585,28.04696
"129-2",1999,"germany",2,129,5.887769,3.332205,26.86566,-1.066311,1.056984,0.6934441,1.102127,9.00752,-0.4066244,28.39658
"129-3",1989,"germany",3,129,4.162003,5.043425,26.45567,-1.275085,1.654678,1.068209,1.234046,9.00752,3.788853,43.77562
"129-3",1990,"germany",3,129,4.109233,5.164786,26.49801,-1.240266,1.613352,1.036485,1.221181,9.00752,3.53249,42.75062
"129-3",1991,"germany",3,129,5.604699,5.638355,26.60498,-1.252735,1.549359,0.967593,1.211806,9.00752,3.04052,41.22067
"129-3",1992,"germany",3,129,5.604699,5.57973,26.63667,-1.210821,1.481022,0.8767231,1.199317,9.00752,2.53747,39.4495
"129-3",1993,"germany",3,129,5.604699,5.556828,26.66666,-1.161376,1.399055,0.9083579,1.188636,9.00752,1.895355,37.30813
"129-3",1994,"germany",3,129,5.204007,5.609472,26.70865,-1.126691,1.311602,0.8452135,1.175134,9.00752,1.229238,35.03112
"129-3",1995,"germany",3,129,5.904817,6.204558,26.74939,-1.087677,1.209608,0.8044066,1.164804,9.00752,0.4035695,32.35627
"129-3",1996,"germany",3,129,5.904817,6.304449,26.79689,-1.053319,1.121123,0.7708218,1.148518,9.00752,-0.2467611,30.0426
"129-3",1997,"germany",3,129,5.904817,6.700731,26.83797,-1.03248,1.039651,0.7422894,1.1321,9.00752,-0.8327368,27.90211
"129-3",1998,"germany",3,129,4.437934,6.570883,26.8348,-1.084728,1.045171,0.7166377,1.117284,9.00752,-0.6495585,28.04696
"129-3",1999,"germany",3,129,5.279644,4.574711,26.86566,-1.066311,1.056984,0.6934441,1.102127,9.00752,-0.4066244,28.39658
"13-1",1989,"germany",1,13,4.189655,3.850147,26.65509,-0.8347272,0.3695393,-0.6803421,2.420501,8.43302,-17.2958,9.850101
"13-1",1990,"germany",1,13,4.395683,3.912023,26.68399,-0.8397514,0.409539,-0.7204273,2.430451,8.43302,-17.04239,10.92813
"13-1",1991,"germany",1,13,4.339901,4.043051,26.76986,-0.870504,0.4453,-0.7590858,2.43959,8.43302,-16.81788,11.92062
"13-1",1992,"germany",1,13,4.457829,4.219508,26.79361,-0.865703,0.4795635,-0.8025585,2.44535,8.43302,-16.57752,12.84924
"13-1",1993,"germany",1,13,4.436751,4.204693,26.81228,-0.8609938,0.5073977,-0.8074604,2.452195,8.43302,-16.40051,13.60449
"13-1",1994,"germany",1,13,4.383276,4.143135,26.84983,-0.8520939,0.5331578,-0.7752742,2.459008,8.43302,-16.24073,14.3152
"13-1",1995,"germany",1,13,4.341205,4.060443,26.87998,-0.847895,0.5580333,-0.8067393,2.466788,8.43302,-16.09656,14.99992
"13-1",1996,"germany",1,13,4.343805,4.127134,26.91831,-0.8427238,0.5794814,-0.8226123,2.474183,8.43302,-15.97806,15.59866
"13-1",1997,"germany",1,13,4.286341,4.110874,26.9549,-0.8377096,0.5914913,-0.8355432,2.483135,8.43302,-15.95226,15.94359
"13-1",1998,"germany",1,13,4.566429,4.189655,26.97344,-0.8370294,0.5983896,-0.847338,2.490848,8.43302,-15.95914,16.14063
"13-1",1999,"germany",1,13,4.465908,3.988984,26.99243,-0.8425784,0.6110573,-0.8581433,2.496473,8.43302,-15.89975,16.49392
"13-2",1989,"germany",2,13,5.821269,3.401197,26.65509,-0.8347272,0.3695393,-0.6803421,2.420501,8.43302,-17.2958,9.850101
"13-2",1990,"germany",2,13,5.970496,3.583519,26.68399,-0.8397514,0.409539,-0.7204273,2.430451,8.43302,-17.04239,10.92813
"13-2",1991,"germany",2,13,7.061934,3.637586,26.76986,-0.870504,0.4453,-0.7590858,2.43959,8.43302,-16.81788,11.92062
"13-2",1992,"germany",2,13,7.061934,3.433987,26.79361,-0.865703,0.4795635,-0.8025585,2.44535,8.43302,-16.57752,12.84924
"13-2",1993,"germany",2,13,7.061934,3.7612,26.81228,-0.8609938,0.5073977,-0.8074604,2.452195,8.43302,-16.40051,13.60449
"13-2",1994,"germany",2,13,6.049498,3.89182,26.84983,-0.8520939,0.5331578,-0.7752742,2.459008,8.43302,-16.24073,14.3152
"13-2",1995,"germany",2,13,7.303709,3.713572,26.87998,-0.847895,0.5580333,-0.8067393,2.466788,8.43302,-16.09656,14.99992
"13-2",1996,"germany",2,13,7.303709,3.931826,26.91831,-0.8427238,0.5794814,-0.8226123,2.474183,8.43302,-15.97806,15.59866
"13-2",1997,"germany",2,13,7.303709,4.077538,26.9549,-0.8377096,0.5914913,-0.8355432,2.483135,8.43302,-15.95226,15.94359
"13-2",1998,"germany",2,13,5.958683,3.610918,26.97344,-0.8370294,0.5983896,-0.847338,2.490848,8.43302,-15.95914,16.14063
"13-2",1999,"germany",2,13,6.66632,3.367296,26.99243,-0.8425784,0.6110573,-0.8581433,2.496473,8.43302,-15.89975,16.49392
"13-3",1989,"germany",3,13,5.904271,5.220356,26.65509,-0.8347272,0.3695393,-0.6803421,2.420501,8.43302,-17.2958,9.850101
"13-3",1990,"germany",3,13,5.993961,5.043425,26.68399,-0.8397514,0.409539,-0.7204273,2.430451,8.43302,-17.04239,10.92813
"13-3",1991,"germany",3,13,6.9727,5.187386,26.76986,-0.870504,0.4453,-0.7590858,2.43959,8.43302,-16.81788,11.92062
"13-3",1992,"germany",3,13,6.9727,5.521461,26.79361,-0.865703,0.4795635,-0.8025585,2.44535,8.43302,-16.57752,12.84924
"13-3",1993,"germany",3,13,6.9727,5.783825,26.81228,-0.8609938,0.5073977,-0.8074604,2.452195,8.43302,-16.40051,13.60449
"13-3",1994,"germany",3,13,6.091989,5.638355,26.84983,-0.8520939,0.5331578,-0.7752742,2.459008,8.43302,-16.24073,14.3152
"13-3",1995,"germany",3,13,7.387833,5.739793,26.87998,-0.847895,0.5580333,-0.8067393,2.466788,8.43302,-16.09656,14.99992
"13-3",1996,"germany",3,13,7.387833,5.905362,26.91831,-0.8427238,0.5794814,-0.8226123,2.474183,8.43302,-15.97806,15.59866
"13-3",1997,"germany",3,13,7.387833,6.037871,26.9549,-0.8377096,0.5914913,-0.8355432,2.483135,8.43302,-15.95226,15.94359
"13-3",1998,"germany",3,13,6.450628,6.028278,26.97344,-0.8370294,0.5983896,-0.847338,2.490848,8.43302,-15.95914,16.14063
"13-3",1999,"germany",3,13,6.671526,3.465736,26.99243,-0.8425784,0.6110573,-0.8581433,2.496473,8.43302,-15.89975,16.49392
"13-4",1992,"germany",4,13,8.161404,3.465736,26.79361,-0.865703,0.4795635,-0.8025585,2.44535,8.43302,-16.57752,12.84924
"13-4",1995,"germany",4,13,7.879443,3.367296,26.87998,-0.847895,0.5580333,-0.8067393,2.466788,8.43302,-16.09656,14.99992
"13-4",1996,"germany",4,13,7.879443,3.850147,26.91831,-0.8427238,0.5794814,-0.8226123,2.474183,8.43302,-15.97806,15.59866
"13-4",1997,"germany",4,13,7.879443,3.988984,26.9549,-0.8377096,0.5914913,-0.8355432,2.483135,8.43302,-15.95226,15.94359
"13-4",1998,"germany",4,13,7.889609,4.174387,26.97344,-0.8370294,0.5983896,-0.847338,2.490848,8.43302,-15.95914,16.14063
"13-4",1999,"germany",4,13,7.889609,3.912023,26.99243,-0.8425784,0.6110573,-0.8581433,2.496473,8.43302,-15.89975,16.49392
"132-1",1989,"germany",1,132,2.653242,3.73767,26.4482,-1.305473,1.427589,0.1489373,2.772719,9.012117,-12.12247,37.75715
"132-1",1990,"germany",1,132,2.509599,3.89182,26.49016,-1.27019,1.418734,0.1011982,2.753667,9.012117,-12.03058,37.58249
"132-1",1991,"germany",1,132,2.639057,3.73767,26.5938,-1.296918,1.396221,0.0513022,2.749252,9.012117,-12.19368,37.13082
"132-1",1992,"germany",1,132,2.785011,3.970292,26.62073,-1.269773,1.363393,-0.0223999,2.738646,9.012117,-12.39394,36.29452
"132-1",1993,"germany",1,132,2.687847,4.174387,26.65459,-1.200984,1.322978,-0.0976616,2.732176,9.012117,-12.69986,35.26344
"132-1",1994,"germany",1,132,2.747271,4.75359,26.69992,-1.152875,1.280593,-0.1528278,2.718856,9.012117,-12.9618,34.19172
"132-1",1995,"germany",1,132,2.980619,5.09375,26.73686,-1.12241,1.234891,-0.2535025,2.707446,9.012117,-13.27084,33.0171
"132-1",1996,"germany",1,132,2.949688,5.236442,26.77896,-1.099719,1.173315,-0.3461361,2.686807,9.012117,-13.63976,31.42017
"132-1",1997,"germany",1,132,3.152736,5.313206,26.82133,-1.07305,1.11156,-0.4231622,2.672904,9.012117,-14.07102,29.81351
"132-1",1998,"germany",1,132,3.025291,6.107023,26.83624,-1.080924,1.072038,-0.489406,2.658916,9.012117,-14.30112,28.76949
"132-1",1999,"germany",1,132,3.095578,6.107023,26.8662,-1.064957,1.044824,-0.5470969,2.671483,9.012117,-14.65963,28.07046
"132-2",1989,"germany",2,132,5.110179,5.02388,26.4482,-1.305473,1.427589,0.1489373,2.772719,9.012117,-12.12247,37.75715
"132-2",1990,"germany",2,132,5.345678,5.117994,26.49016,-1.27019,1.418734,0.1011982,2.753667,9.012117,-12.03058,37.58249
"132-2",1991,"germany",2,132,6.476819,5.484797,26.5938,-1.296918,1.396221,0.0513022,2.749252,9.012117,-12.19368,37.13082
"132-2",1992,"germany",2,132,6.476819,5.47227,26.62073,-1.269773,1.363393,-0.0223999,2.738646,9.012117,-12.39394,36.29452
"132-2",1993,"germany",2,132,6.476819,5.42495,26.65459,-1.200984,1.322978,-0.0976616,2.732176,9.012117,-12.69986,35.26344
"132-2",1994,"germany",2,132,5.703115,5.429346,26.69992,-1.152875,1.280593,-0.1528278,2.718856,9.012117,-12.9618,34.19172
"132-2",1995,"germany",2,132,7.101923,5.57973,26.73686,-1.12241,1.234891,-0.2535025,2.707446,9.012117,-13.27084,33.0171
"132-2",1996,"germany",2,132,7.101923,5.739793,26.77896,-1.099719,1.173315,-0.3461361,2.686807,9.012117,-13.63976,31.42017
"132-2",1997,"germany",2,132,7.101923,5.866468,26.82133,-1.07305,1.11156,-0.4231622,2.672904,9.012117,-14.07102,29.81351
"132-2",1998,"germany",2,132,5.785362,5.135798,26.83624,-1.080924,1.072038,-0.489406,2.658916,9.012117,-14.30112,28.76949
"132-2",1999,"germany",2,132,6.739573,5.135798,26.8662,-1.064957,1.044824,-0.5470969,2.671483,9.012117,-14.65963,28.07046
"132-3",1989,"germany",3,132,5.120386,2.197225,26.4482,-1.305473,1.427589,0.1489373,2.772719,9.012117,-12.12247,37.75715
"132-3",1990,"germany",3,132,5.18906,5.703783,26.49016,-1.27019,1.418734,0.1011982,2.753667,9.012117,-12.03058,37.58249
"132-3",1991,"germany",3,132,6.338594,3.496508,26.5938,-1.296918,1.396221,0.0513022,2.749252,9.012117,-12.19368,37.13082
"132-3",1992,"germany",3,132,6.338594,5.97381,26.62073,-1.269773,1.363393,-0.0223999,2.738646,9.012117,-12.39394,36.29452
"132-3",1993,"germany",3,132,6.338594,6.082219,26.65459,-1.200984,1.322978,-0.0976616,2.732176,9.012117,-12.69986,35.26344
"132-3",1994,"germany",3,132,5.471009,6.371612,26.69992,-1.152875,1.280593,-0.1528278,2.718856,9.012117,-12.9618,34.19172
"132-3",1995,"germany",3,132,6.865369,6.363028,26.73686,-1.12241,1.234891,-0.2535025,2.707446,9.012117,-13.27084,33.0171
"132-3",1996,"germany",3,132,6.865369,6.403574,26.77896,-1.099719,1.173315,-0.3461361,2.686807,9.012117,-13.63976,31.42017
"132-3",1997,"germany",3,132,6.865369,6.669498,26.82133,-1.07305,1.11156,-0.4231622,2.672904,9.012117,-14.07102,29.81351
"132-3",1998,"germany",3,132,5.504518,4.465908,26.83624,-1.080924,1.072038,-0.489406,2.658916,9.012117,-14.30112,28.76949
"132-3",1999,"germany",3,132,6.108581,4.465908,26.8662,-1.064957,1.044824,-0.5470969,2.671483,9.012117,-14.65963,28.07046
"132-4",1989,"germany",4,132,5.888878,5.669881,26.4482,-1.305473,1.427589,0.1489373,2.772719,9.012117,-12.12247,37.75715
"132-4",1990,"germany",4,132,7.928622,2.397895,26.49016,-1.27019,1.418734,0.1011982,2.753667,9.012117,-12.03058,37.58249
"132-4",1991,"germany",4,132,7.928622,2.397895,26.5938,-1.296918,1.396221,0.0513022,2.749252,9.012117,-12.19368,37.13082
"132-4",1992,"germany",4,132,7.928622,3.951244,26.62073,-1.269773,1.363393,-0.0223999,2.738646,9.012117,-12.39394,36.29452
"132-4",1993,"germany",4,132,7.928622,3.583519,26.65459,-1.200984,1.322978,-0.0976616,2.732176,9.012117,-12.69986,35.26344
"132-4",1994,"germany",4,132,7.928622,4.330733,26.69992,-1.152875,1.280593,-0.1528278,2.718856,9.012117,-12.9618,34.19172
"132-4",1995,"germany",4,132,7.926602,4.174387,26.73686,-1.12241,1.234891,-0.2535025,2.707446,9.012117,-13.27084,33.0171
"132-4",1996,"germany",4,132,7.926602,4.75359,26.77896,-1.099719,1.173315,-0.3461361,2.686807,9.012117,-13.63976,31.42017
"132-4",1997,"germany",4,132,7.926602,5.736572,26.82133,-1.07305,1.11156,-0.4231622,2.672904,9.012117,-14.07102,29.81351
"132-4",1998,"germany",4,132,7.749021,4.356709,26.83624,-1.080924,1.072038,-0.489406,2.658916,9.012117,-14.30112,28.76949
"132-4",1999,"germany",4,132,7.749021,4.356709,26.8662,-1.064957,1.044824,-0.5470969,2.671483,9.012117,-14.65963,28.07046
"14-1",1989,"germany",1,14,3.775057,3.044523,26.58463,-0.934244,1.088804,-9.83e-05,1.592126,8.559972,-4.308421,28.94545
"14-1",1990,"germany",1,14,3.992681,5.583496,26.62047,-0.9298201,1.089515,-0.1197926,1.613574,8.559972,-4.485931,29.00339
"14-1",1991,"germany",1,14,4.940213,5.442418,26.70793,-0.9713133,1.086283,-0.093748,1.62803,8.559972,-4.63734,29.01237
"14-1",1992,"germany",1,14,4.714921,5.552959,26.72929,-0.9690046,1.078548,-0.300294,1.641634,8.559972,-4.819997,28.82882
"14-1",1993,"germany",1,14,4.097672,5.459586,26.73775,-0.9820138,1.077913,-0.3297205,1.650873,8.559972,-4.904519,28.82097
"14-1",1994,"germany",1,14,4.102643,5.541264,26.7662,-0.9862223,1.077988,-0.3725526,1.661141,8.559972,-4.991775,28.85365
"14-1",1995,"germany",1,14,4.330733,5.605802,26.79328,-0.9855362,1.077692,-0.3944248,1.669669,8.559972,-5.067303,28.87491
"14-1",1996,"germany",1,14,4.596129,6.139884,26.82756,-0.9850289,1.078101,-0.4114917,1.681466,8.559972,-5.164789,28.92283
"14-1",1997,"germany",1,14,4.737951,6.242223,26.86092,-0.9829127,1.072248,-0.4254825,1.694117,8.559972,-5.323179,28.80158
"14-1",1998,"germany",1,14,5.02388,6.09357,26.88291,-0.974885,1.059625,-0.4382345,1.703804,8.559972,-5.514153,28.48581
"14-1",1999,"germany",1,14,4.961445,5.509388,26.90812,-0.9720011,1.059332,-0.4499061,1.715505,8.559972,-5.616821,28.50462
"14-2",1989,"germany",2,14,5.975335,4.189655,26.58463,-0.934244,1.088804,-9.83e-05,1.592126,8.559972,-4.308421,28.94545
"14-2",1990,"germany",2,14,6.167097,4.369448,26.62047,-0.9298201,1.089515,-0.1197926,1.613574,8.559972,-4.485931,29.00339
"14-2",1991,"germany",2,14,7.247152,4.553877,26.70793,-0.9713133,1.086283,-0.093748,1.62803,8.559972,-4.63734,29.01237
